invoice_id,enrollment_id,amount_due,due_date,status,created_at
1dd12cb4-7c41-49a8-b8f7-c1a19d21a170,5c449e16-54d7-4d3a-93f1-04ddd0d84ccc,7682.24,2025-08-13,awaiting_proof,2025-07-27T07:01:42Z
d78cd554-7388-4f91-9f3c-8cf0fc213653,0d483425-a21e-4e09-badb-c53cbb6ebc30,6992.83,2025-07-27,verified,2025-07-15T03:17:09Z
90298957-1684-4c6d-b780-a39e97f051bd,ab45d4e5-ff0c-4f67-829a-58ef875bce65,5777.85,2025-07-11,verified,2025-07-01T16:01:46Z
66a6560b-0e73-4a36-b1d7-57a02baf2628,172b3f30-aeae-4a3b-af20-df0a6d09f70f,3751.14,2025-07-03,verified,2025-06-27T10:49:02Z
1906bf6a-6d40-4883-ae33-0a2d815cd9db,0d2e70b8-8076-4e5f-b61a-1872dce2ced9,8378.96,2025-05-01,verified,2025-04-24T23:39:04Z
139b8d76-6fdc-41e8-9371-113903cc2859,3ad86281-c96b-43e3-be35-f33da1c55de5,7257.06,2025-06-16,under_review,2025-06-08T17:52:41Z
67f2c60f-d12a-43b7-a584-624c1f940031,d14157de-0558-4c86-8aea-67ca9b40789c,2611.56,2025-06-10,verified,2025-06-04T14:19:27Z
785261e1-521a-4666-99d2-29cb42437998,4369eacb-5163-42e3-8af0-5ccbd8f99e28,3247.69,2025-09-06,awaiting_proof,2025-08-21T01:38:09Z
e93c28b2-9035-40f4-9442-44fb2fe891fe,bced47e3-f804-4e13-a8d0-972816f0f050,6434.47,2025-07-22,awaiting_proof,2025-07-05T10:52:21Z
7f1bc760-8cf1-4a2f-8324-4b81e4788502,efd0bf78-21f4-4f9f-80f6-73d24a6575e4,4060.83,2025-05-22,verified,2025-05-11T05:53:51Z
1c1efb02-46bc-40fb-90d6-bc82c67260fe,288fdacf-7f66-4dfa-ba1f-7eb88d4f05d4,5961.81,2025-09-17,awaiting_proof,2025-09-07T14:23:14Z
c8f245f5-0fd3-4d35-912d-5fb00cb3a6a8,356c25c0-6171-463a-b93f-475b9129f1c8,4790.54,2025-08-27,verified,2025-08-07T11:31:26Z
20380fa6-6885-42b9-95df-b0fbf18a66f5,dd112c8b-8d3f-4fbd-adb1-64b3a5703b4b,5942.05,2025-08-19,verified,2025-08-15T04:24:37Z
c955f76a-70da-41ff-81c1-810b4855830a,fb515710-cdd3-4cd1-a650-bed6bc4e4040,1668.61,2025-08-03,verified,2025-07-25T13:22:28Z
f508757a-eeeb-411a-bfad-bdb172199f74,38bdf3f7-927e-4514-9c7e-ca1951802417,6812.09,2025-06-05,under_review,2025-05-30T05:37:09Z
88b63a60-1860-4745-aa2d-dc489db90761,0fd48b79-6905-4963-87a4-921aab2e9365,3219.79,2025-08-27,verified,2025-08-11T23:27:04Z
ef460a69-0565-4d84-a2cc-cd12c6f875e5,f3ba22c9-de79-4ae0-bcd3-ac5af806a2d4,8111.16,2025-07-25,awaiting_proof,2025-07-18T07:16:41Z
5bd98819-3487-462f-ac25-de49552ced90,1c439799-0e16-4d2f-b2d4-51b7cdd01b24,6674.07,2025-06-01,verified,2025-05-27T13:52:02Z
ffb0d1d1-dadf-482d-b5b7-cea871b708ed,3247ee24-3d06-4582-8e8f-ba0685e776d7,3569.63,2025-09-09,verified,2025-08-31T02:52:16Z
6705e87e-2df6-4f44-a49f-d2dc8af9a195,feda8ed8-8092-44e8-b292-29c18a121872,7323.20,2025-08-08,awaiting_proof,2025-07-24T17:00:28Z
f9c9becb-4370-473b-8ddd-8402b003609e,5360e1ed-deef-432b-87ba-08d38d5aa71a,3731.23,2025-05-02,verified,2025-04-22T13:42:07Z
9d6e10d5-6fc8-4aa6-90a2-8301a58244a2,bfcf5358-941c-4697-980d-130c1448315d,7387.01,2025-05-08,verified,2025-04-22T03:37:16Z
241d5101-f305-4925-8b30-509738bd63b8,3238fe30-c0c6-4bc9-a7f8-6280a5848fd7,8990.46,2025-08-11,under_review,2025-08-06T18:35:11Z
0b4fc41d-ea2d-4204-9e9e-dce01f4f1b2c,16e2156e-403c-4b2e-a84c-e6248e1a0989,5586.51,2025-09-09,awaiting_proof,2025-08-30T17:59:14Z
e00595c7-51e5-41ac-9a76-88dc6547c5ef,83fe6b9d-fd77-44a7-beb4-b4265ed0e41a,7924.57,2025-08-09,verified,2025-08-04T20:08:08Z
891a3f8e-1c8f-4cfa-bd18-a1c309fa59f6,d4313c43-e8cf-4e9a-b616-f498875699a2,2548.68,2025-05-22,awaiting_proof,2025-05-02T23:51:53Z
6b3904ad-5abf-4687-aa91-3eb8213ebe6b,0ff8f361-7935-4e0e-aa77-720bb2c3caa8,5918.99,2025-09-20,verified,2025-09-05T08:17:40Z
3a751c56-1ff1-4c0f-be5e-86d47251e237,f13c68ee-3c4f-490a-91de-af089f6aad12,3399.49,2025-06-13,verified,2025-05-27T21:14:31Z
a51be2bb-5e7a-4e61-8e72-7a1f3b35c614,ffee1f03-66f2-48cc-b81f-5a063e576b3e,7606.69,2025-05-09,under_review,2025-05-01T10:28:57Z
6c9e1a6f-3b96-4eeb-8916-c42706decdc0,782a6414-8002-4041-bfb2-4c35f44c6dcd,5012.33,2025-09-07,under_review,2025-08-27T04:41:16Z
ce7196d9-b439-4bcb-9772-af05f24cf10c,ae8249e5-6a51-4fc2-b55b-7aec8b033c31,9727.89,2025-06-14,under_review,2025-05-25T02:42:58Z
43ee4a43-4470-46c3-8c6e-bdd0148f1b23,91e0013f-9993-414d-861e-e16d1c2f29ec,5331.61,2025-06-03,verified,2025-05-22T07:51:23Z
f9b18015-f029-4578-8538-22a6fd77ea84,3630c913-4b2f-4784-9237-5a6c413b1b05,4123.28,2025-09-03,awaiting_proof,2025-08-15T10:56:27Z
bb0deb8e-740d-4545-9f03-5e477847870c,d83a2c5f-f6c5-4956-a7a6-93abf5d7ffe7,8042.25,2025-08-20,under_review,2025-07-31T01:49:59Z
18d85c69-4767-4d35-8d29-82290c155ec5,b715a942-3148-442c-8672-65045ca3d55d,6270.15,2025-09-15,verified,2025-09-01T07:04:38Z
5c3b1086-8a8f-4f6c-ba3e-1651a1fec5f9,16d0bd95-dc31-4c35-83bb-48885e09191a,9117.04,2025-06-14,verified,2025-05-27T12:34:38Z
eb00e772-814f-4975-971f-27d4b0d8d6f2,c4ac8bfb-1743-447f-bc87-142adbc55c73,2868.68,2025-05-11,verified,2025-05-05T10:59:34Z
a128b684-ccb5-4147-9ad4-c76977c347f0,91b6ec9a-c78c-44a5-9f1e-fd97a481a7ef,6383.72,2025-04-27,awaiting_proof,2025-04-19T01:50:28Z
62654b75-b762-416a-8ecb-dfc6cc4ade27,5b9c3d7f-ec6c-4090-b5ab-1cdd1a6e19c2,4410.58,2025-05-29,verified,2025-05-21T05:18:46Z
f0b1adc7-9bc4-4013-81ac-50567eb54d5f,82fc86d5-b541-4ac7-b54f-8383fbed3436,3411.30,2025-05-02,under_review,2025-04-23T18:18:02Z
0941ae35-3903-4bcb-83d9-c58780560590,5412124c-c15e-41e7-a1a1-ddb848b386e3,4938.73,2025-08-07,verified,2025-07-30T21:25:36Z
35f1b0a7-7aee-4948-9e46-61506c117941,7c247f55-778f-49c4-9d84-9fb42cb1a22e,4848.81,2025-05-14,verified,2025-05-04T19:25:55Z
39ac7a88-9d78-43e0-8129-40f162e5699a,b8a3c4f0-5c2c-4bd8-b3da-517addf61f06,2923.44,2025-07-04,refunded,2025-06-20T08:41:13Z
3f0f356f-5764-449a-905a-89fe7eb1333d,c391bc55-c04b-4cfa-9695-5e603b9cc01d,3569.63,2025-08-23,verified,2025-08-12T16:44:16Z
a0e2aa5d-5cbe-4974-a38b-70d243b7898e,49c86e28-1b29-48c1-bf43-35056b2cc7e8,5302.74,2025-08-31,awaiting_proof,2025-08-14T10:38:32Z
d3c697be-e066-49c1-a4a2-8db74ecddee7,fc93ff6f-88d7-4dcf-951d-e117297ac7c5,4891.23,2025-07-19,under_review,2025-06-30T18:13:53Z
c72900cc-d840-45d9-9eb5-eeaf731508bb,606f9e89-2bec-47a6-80ef-e2be388a9683,2581.04,2025-07-08,awaiting_proof,2025-06-22T21:56:27Z
7a95812a-ac56-45f2-af7f-6e69ba59821e,f32eb465-1100-4161-ae1e-c9551db8be41,6511.37,2025-04-26,under_review,2025-04-18T06:48:29Z
3dc9722d-ecd3-4a98-b205-d5a21de96cd0,40b4b5d5-8c9a-4925-9631-265d136af9ed,9664.93,2025-08-07,awaiting_proof,2025-07-29T21:50:38Z
b3339893-a38c-40b6-a389-e971395ce80f,e7993733-87cb-4dec-85ba-485b35a9de60,5261.90,2025-07-29,verified,2025-07-26T10:33:11Z
02db2fa6-fab2-4d25-8a33-b1ce9412a25e,1139c31f-41b5-4541-b738-54b4b58c83ad,7792.11,2025-06-11,verified,2025-06-04T12:58:31Z
ab2d0beb-7d7f-4e31-a057-9dc5cb86bdbe,de91ce79-7c4d-4f3c-a6a0-19c5f1f6258e,7221.52,2025-09-09,refunded,2025-08-30T14:34:42Z
7022002c-4cdd-48dd-9a83-89ed46ea35a0,e97fa045-cbe1-4aff-89ed-584613041c3e,9742.72,2025-07-22,awaiting_proof,2025-07-17T08:48:59Z
64cc4830-24d8-43f1-934f-0cce5f18950b,8fac1c4e-1455-40e6-a3d8-873f4553c85a,4551.40,2025-08-04,awaiting_proof,2025-07-18T10:45:47Z
3ecd9be7-daf2-4a18-898c-d35fa9b05c66,09d22274-4fce-426b-8fe5-bcdfde2aee25,3219.79,2025-07-17,refunded,2025-07-01T22:06:55Z
ed8cb502-a10a-4f83-abd0-9743f256d41c,09936e3e-2633-4801-9195-30010a0cb775,5942.05,2025-09-13,verified,2025-08-27T12:18:23Z
e459afc1-afd4-49e6-ac68-177c1e768a3b,bf15b5fb-cac3-4417-a271-3dd9ba2f86d3,3485.77,2025-08-03,under_review,2025-07-29T08:48:15Z
af41c689-0a79-4478-ad39-6636bd81fa69,9fe1d92b-96c5-4a1e-8548-ea7609de619f,6805.79,2025-05-06,verified,2025-04-27T22:57:17Z
2f1e0545-760f-481b-8010-d32491220d9a,62fa6fcb-af17-4aa9-b6b5-de3a4ba25818,6548.87,2025-06-10,verified,2025-06-05T22:42:59Z
d06c5263-b8d2-4cc6-9999-c74acdceb142,351467cd-1370-4bfe-9982-d9a8abc569d8,4100.75,2025-09-11,verified,2025-09-05T05:36:46Z
523eb3ad-efd4-40e4-b652-f6ea5488b9d4,3868c8dc-8e96-40b1-bdb8-573adf56cd62,1979.68,2025-08-30,awaiting_proof,2025-08-22T21:36:53Z
1ac8a468-ab2d-47b0-88e2-172373f3a75d,aaa01f7b-da81-440c-a065-ca1828fbb463,1481.10,2025-04-30,awaiting_proof,2025-04-26T21:40:42Z
f5910f37-7b67-4447-b7c2-07949668568e,b073dcf3-877f-48e9-8b53-f1aea6ce53ca,1868.42,2025-07-22,awaiting_proof,2025-07-06T22:49:33Z
df7710a1-63b6-4c17-8f58-128497c2d5e0,6d7239e5-e115-4e20-ae90-9016bc677340,7801.51,2025-05-10,awaiting_proof,2025-04-23T22:24:20Z
e929d032-fe93-45a2-b3c9-57ba2d5cb67f,094a06d5-cde4-4798-ae31-0321b7d46cdf,7323.20,2025-08-06,under_review,2025-07-27T09:37:47Z
588d62dd-1093-4bf0-b55a-6c97f19dc4a8,a7ee26b5-5f05-4766-b674-d1c37da10614,6297.73,2025-05-03,verified,2025-04-30T15:11:50Z
d8fe1ec8-4d13-4719-bc4f-4b1bfd6225ef,080d8073-1955-4ff0-9814-79a7c4ba5bbf,7924.57,2025-08-15,under_review,2025-07-29T13:24:35Z
ea1fb721-ed8c-4132-82aa-67da08c60611,202b3165-dd3c-4d03-bb5f-972a67297b75,4029.37,2025-08-09,verified,2025-08-02T17:57:34Z
d6816927-585c-486e-a9c1-e7b37662f42d,5aadee8a-b924-4a61-b460-a35e40952a09,2868.68,2025-08-13,awaiting_proof,2025-07-29T03:33:14Z
ee11d5f6-3792-4d6c-bba5-749f8188690e,7ad962d4-3deb-49ab-a376-227d59a64484,2650.99,2025-09-09,verified,2025-08-24T03:44:28Z
0a879ff6-3ddf-4126-8ae4-d60115952274,91e9e122-66ae-4ab6-a16d-47476961133b,8837.29,2025-08-20,awaiting_proof,2025-08-08T09:58:31Z
31f0e34f-42ad-43e0-b177-7d7d727b932c,5fafb9ba-47a1-4eaf-9456-cd32e9e0e09d,8498.40,2025-08-29,verified,2025-08-20T11:31:58Z
253a8ef1-3176-44e5-b818-2c7e0b6ac701,0f682aed-681d-4a79-8cc4-511097d82211,6812.09,2025-05-20,awaiting_proof,2025-05-05T03:26:40Z
56ca8acc-e86c-45e8-acc2-db45f5085fef,44e13f33-5005-4d67-a34c-6223b000af14,8404.91,2025-07-24,awaiting_proof,2025-07-09T00:45:59Z
3cd00181-ffca-4c4c-860d-b456451b51dc,e1eb5ddb-f48e-47fc-bc6a-c96625eabc99,1868.42,2025-09-21,awaiting_proof,2025-09-04T13:23:29Z
2905407b-b96f-4864-a01c-b8d9549fec42,7c2cdfad-9b8a-49b8-8abe-7d7e359ab9db,2581.04,2025-05-29,awaiting_proof,2025-05-09T06:59:44Z
b73b06e5-f785-4af0-a323-974cadb9f0f5,e6db7eb8-4bfc-44a1-87e0-9f066307bd5c,7663.03,2025-07-15,verified,2025-07-02T23:58:24Z
28517607-8dcc-46a3-9ac0-de507a64ace8,9ffbd5b6-01e6-4004-8434-305f2b23acce,5117.71,2025-08-10,awaiting_proof,2025-07-29T21:17:36Z
2b699e58-ded9-4b2e-ba74-3f6b8da0605e,5b184b61-8bac-4778-b7c4-c846566c2453,3248.55,2025-09-02,verified,2025-08-17T05:46:22Z
292b7f60-cb57-4a5d-9e4c-d56c73fec1ad,17d6fc83-3702-40fc-afcf-12dd44ba40c2,6270.15,2025-09-17,under_review,2025-09-11T23:18:43Z
8ba60bc6-9907-42c9-9fe8-00b4044920b5,ae398a39-9033-4b40-ae24-2096bcb3e522,7251.60,2025-07-24,awaiting_proof,2025-07-08T16:49:45Z
66fcb357-996d-47cc-be49-41aec82eb094,b1e84d05-93b2-4965-92e0-fa5d5b15306b,4100.75,2025-06-08,awaiting_proof,2025-05-30T07:04:24Z
aaf92923-3165-4c6b-9c84-bf95f1415bb2,d26e643a-772b-46b5-9435-ae238f72c154,2650.99,2025-08-26,verified,2025-08-18T06:32:10Z
54463654-dced-409f-9191-15e6569e4cbf,c7b98dfa-b6b9-41b6-b0b1-51e8c8cd5bf0,5777.85,2025-07-11,rejected,2025-06-21T18:06:55Z
11a1d057-3ba8-409d-ad28-6a13e8eec7e7,2a7092dd-c1b7-40ff-a67a-79b9441930cf,2247.91,2025-08-06,verified,2025-07-20T23:42:22Z
192315b4-afae-4b7f-864e-9c21a3226435,4ec2fd2f-9eea-4ba2-b341-4324e524147f,5129.48,2025-04-24,refunded,2025-04-20T00:33:57Z
c2235c19-f684-4c68-bc77-c92ada397363,e7a98c39-cef4-4cb6-9c44-0d1ba03269ca,2866.88,2025-08-28,verified,2025-08-24T10:18:53Z
6f5ec760-827f-44d7-bb83-5cb02c77b9ef,977757f2-f7c0-4342-b90b-c7ecdfa6a937,1688.63,2025-06-07,verified,2025-05-19T09:55:40Z
11b4d28f-1e2b-4b7b-927f-16a6fd17289a,3c6957a2-b46b-4586-886c-3c818303cf6e,1979.68,2025-07-26,awaiting_proof,2025-07-06T02:06:48Z
76e42228-90d2-456d-aad2-c5925e2e19a1,7a77ad5e-e35e-4cf6-89cb-b64a9cdd29aa,3199.33,2025-05-22,awaiting_proof,2025-05-18T05:31:03Z
6a3dbeef-78ec-404c-8f0a-7075990a3360,cf2991d1-9e17-4de3-803a-ad942cc9d104,1619.59,2025-05-06,awaiting_proof,2025-04-19T15:15:31Z
4482ce5c-cf17-4ff3-b10b-4ff424231dc8,f7767a5e-1b8d-44b0-8f29-b55b2cdb96e7,4304.48,2025-08-09,refunded,2025-08-06T13:20:29Z
ed691e00-69fe-4554-80e9-a6c631250b30,4fd35407-050b-4730-9ace-48bf7da9eb1a,2245.18,2025-06-17,verified,2025-06-05T10:15:48Z
d15c6e60-bd4e-424a-b53e-43c12fa98245,03f3a75b-004b-47b5-90fc-327fa62720d4,5692.52,2025-07-27,refunded,2025-07-14T01:21:42Z
140a7dac-9d38-4147-8e41-237cf5c32b91,b6087201-f063-403d-9bb1-8e30293e46c1,1481.10,2025-06-29,under_review,2025-06-13T22:00:21Z
83ebfd9e-d604-44e0-93fe-e9d1204d8ed1,10aa107c-31b3-4bd9-900e-4f5fa342f1c8,3248.55,2025-09-04,verified,2025-08-29T19:47:16Z
0893e209-34c4-4829-8eca-dd822df3e423,8ec00819-cb40-4e76-81f8-316c1d2a3fe5,6992.83,2025-06-12,verified,2025-05-31T01:32:46Z
3c73ca08-4c07-4a20-a177-3cbb61d944c9,dbe52da1-6b16-4e2a-9214-5bd694619914,6579.73,2025-07-30,awaiting_proof,2025-07-24T05:26:13Z
7eee74dd-2044-4d02-9812-56ce94307493,a8f8b83f-eced-4c8f-8b58-3ac86a252967,6674.07,2025-07-27,awaiting_proof,2025-07-12T06:16:55Z
bfc89189-f2ae-41fd-9dc4-be4969d38c52,f790e62d-452c-4a84-9ba7-d30a93a30c3b,6977.41,2025-06-24,refunded,2025-06-10T22:52:37Z
55c69bfe-5743-44ae-a790-ab369bf2fa13,9653302b-1927-4027-860c-d49e44de3ce5,9742.72,2025-07-13,awaiting_proof,2025-07-04T14:09:48Z
8fb759a4-9a15-4cff-b56e-ac85d0759bc9,5b3f3b94-c5d8-4789-8eeb-98f095c2af3b,7682.24,2025-08-21,verified,2025-08-02T01:43:32Z
06870477-3fc0-4d29-9403-f8568b83dd49,9b8f65c7-8adf-45d5-8c0f-eb9dd22db259,8837.29,2025-09-20,verified,2025-09-04T02:17:13Z
b45ced7c-cb3a-4fdc-b1d6-87ee883c161d,f679465d-abf2-45ff-9749-bbbb04f9f0ef,4339.77,2025-06-23,awaiting_proof,2025-06-05T04:52:35Z
d67ccb3b-bcea-4779-90a8-eaf6f9624c61,95d3c16b-1d4b-41e8-8032-8adb67972063,4031.35,2025-05-23,verified,2025-05-17T11:09:22Z
b7f914f5-4b02-428c-a5e3-181c3a2bba6f,845279d8-9dc0-48f2-b0cb-3ccfd0164034,1921.43,2025-07-16,under_review,2025-07-09T23:37:34Z
d0cc6442-43f0-46e3-bb53-d56a889abbc1,558f0d52-e821-4420-a471-f720a6a400a1,5881.94,2025-07-20,rejected,2025-07-16T22:01:28Z
0e806ca6-a765-44d6-815f-776975d67957,fec3eb24-7a3e-47eb-8c94-3dd0b9d54b26,8033.40,2025-08-17,verified,2025-07-29T14:33:46Z
d5d9ecc8-25c3-4e73-902c-d198685c8687,742dc8d2-4b3a-47bd-9442-01d70db55e3f,3395.70,2025-05-27,verified,2025-05-13T00:19:48Z
81ae0783-d486-4cbc-85f5-9ef2d42ecf4b,6ce90fd0-cb01-4607-b1fb-6b01b8e71477,4811.39,2025-07-26,verified,2025-07-20T23:56:03Z
37ee325a-78f8-4456-b9c4-ce6e98f4fa05,da93ad85-985d-4ef5-b9ff-38a9c9d504ad,2924.14,2025-05-31,awaiting_proof,2025-05-21T17:15:41Z
c712a687-c512-4a66-a704-ababf2c46caf,aeb152de-c213-43b6-92dd-3e2dd5807944,3248.55,2025-06-09,verified,2025-06-06T17:14:21Z
f4156c3e-a72d-415f-a82d-e4de1659936f,1915b3bd-853f-4d11-883e-d873d69ccc17,7606.69,2025-06-04,verified,2025-05-23T17:26:46Z
ed0ae46e-1906-4f4c-92e0-4ec4e7563cab,8798d523-3723-43e3-9795-beccd1a83b87,4029.37,2025-08-22,verified,2025-08-16T06:23:17Z
4a939ebe-e5e6-4b95-8ae5-5d1a26a88879,085ede3f-1525-4d00-8587-edc849f0c57b,7516.25,2025-07-19,verified,2025-07-04T05:03:47Z
64bfee03-64d0-4d0a-90eb-d91e05d291d7,d4abfaaa-4905-4f71-8fcd-798303bc2ec5,7399.96,2025-08-23,verified,2025-08-06T10:10:16Z
b66c9347-dd29-4813-9006-42d5af78b86f,3415f10e-8f0f-4f12-b24c-4f5f8111f423,3810.12,2025-07-04,awaiting_proof,2025-06-23T20:11:22Z
c159cfda-1023-4a9a-8e9f-873c2ddcb39f,ea073029-2ace-40ba-8b0e-50516b1e409d,4725.58,2025-08-31,awaiting_proof,2025-08-12T13:32:25Z
736209c2-5f1c-49b3-b6fe-76f3974bb7e0,eaf2b3ce-d775-4f2f-a6fe-65f2c8b13063,4746.82,2025-09-26,under_review,2025-09-07T10:17:18Z
f9b0e494-0711-45d7-8752-fbaeee9394a3,f5670197-9521-4b58-9196-20de9e5ae975,5961.81,2025-09-27,verified,2025-09-10T19:44:57Z
89663d4f-0f3a-4fb4-9932-6444b954405e,d92f7898-bc5a-4ce4-aa98-217e725d4331,7425.57,2025-07-17,under_review,2025-07-04T12:48:33Z
a117a19c-5299-46fa-96c7-41d581cc4258,985c65a0-36d8-43e7-8fdb-f3d20ef29b3b,6335.83,2025-08-05,under_review,2025-07-23T02:24:26Z
7c1b2ce8-8803-47e7-b0da-fc6fe4682f75,5d0d9949-e24a-4279-8f7c-ea9e313231a1,2033.90,2025-07-26,under_review,2025-07-11T03:18:44Z
99289a0e-360f-4543-af93-e0ffe361a1eb,5c5e60f3-3ee0-405e-a8af-3b6fa692a494,6468.31,2025-06-10,under_review,2025-06-06T09:00:44Z
553edc27-968b-4985-878d-f17ed607f16b,a0ccad36-7fb3-4157-a3da-94ba38a1c0a0,5363.19,2025-06-22,verified,2025-06-05T17:27:17Z
ab0ef1cf-1d62-4fbf-afc9-fbbfa7c8d5d2,a9cd7635-0e5a-4118-b264-1b5c4fef653b,9727.89,2025-05-12,verified,2025-05-06T11:16:00Z
9a10758a-9e18-4a40-a5c3-7bfa30b9f534,d25e7c6f-d513-40dd-81a3-f23b29059e97,2650.99,2025-09-12,under_review,2025-09-09T18:18:14Z
e8e11cee-d9d0-40ba-9973-83b39a808786,2d4fc498-bec2-421a-8ff0-01e34fdc1c03,4108.96,2025-05-11,awaiting_proof,2025-05-04T07:57:59Z
0a44c381-5a6c-4be5-aa2d-9b1b7d60b636,ec124153-62e2-4b8d-8fd3-954fdef61813,7193.59,2025-05-12,under_review,2025-04-23T14:13:04Z
2fe7ea37-004f-45a5-bb3a-f16718917ca0,184b5aaf-1bc5-4884-9e52-4839f9bbd783,6619.47,2025-06-27,awaiting_proof,2025-06-14T15:56:01Z
ecbe5b90-96ff-424b-843b-9be7b6810f5d,5e6dc4d3-fe19-4fc2-8e09-ac1c1ede089d,5196.15,2025-09-20,under_review,2025-08-31T12:16:59Z
70d0d9fe-9591-4ce4-aa18-3a3ef1837c4c,497180ff-2feb-46ec-b482-d467e4aedc2a,8837.29,2025-09-14,verified,2025-09-09T22:45:55Z
40fa1e5d-3a22-47a0-b056-fbe762f2ceb4,fe8c9a9c-9e82-4d88-bf27-cb95fc1c743f,5331.61,2025-06-24,under_review,2025-06-16T02:44:27Z
603bfe1e-6a55-4ab3-9bf0-476fd20b1824,23fad7a4-6f0c-4a91-b2d2-18cbf3b1d837,7257.06,2025-06-18,awaiting_proof,2025-06-12T02:12:00Z
4f34452f-663a-4cf9-9e6c-9a9a66e09b80,5ec394c6-72fb-44ff-b78f-eb68ce014ca2,7030.57,2025-06-16,awaiting_proof,2025-05-30T04:12:28Z
d885e256-e1b6-43fe-941b-eab9506c49ca,35e4846c-ad9f-4bc2-b3ca-2fb59b5e7e6c,8651.76,2025-07-31,awaiting_proof,2025-07-27T04:59:31Z
278247d0-6542-4a6e-ab07-fffe167dcc52,6d44cbf8-33ce-412d-8e83-54eecf28800a,7221.52,2025-05-24,awaiting_proof,2025-05-17T11:19:19Z
4306b98a-6289-4ce7-9869-097f6803e2de,f879a63c-9f01-4262-9446-642fa2343af5,5129.48,2025-08-05,under_review,2025-07-18T04:14:41Z
e5dfdaf5-7966-47f6-9042-ac56d5694635,c29c4208-e9fe-470e-a196-7a50e89fcc59,5117.71,2025-08-04,verified,2025-07-31T18:47:22Z
898016c2-c49b-46a7-837f-b5179bd535e5,2ed30853-6b46-4ee5-8fca-1489d6031ef4,3809.14,2025-09-12,refunded,2025-08-26T06:17:55Z
697562f2-3436-4dbc-86d1-489335768c01,5f319420-4472-4f8d-ae6e-667487de0e4f,5866.32,2025-09-10,refunded,2025-08-25T10:34:25Z
691cbf74-a035-4869-ab72-cf98196545d9,e3cff53f-3342-4b9e-a352-eef450de005c,4031.35,2025-04-30,rejected,2025-04-20T02:27:03Z
92026ebc-bdc4-4b20-a8b8-a404eed6dd9a,55642c50-e228-42c9-b014-6e0ac1f4444a,7218.15,2025-09-08,verified,2025-08-21T21:55:10Z
36396e4e-28b6-4f48-8eda-626d24407a64,b1b9a67d-fda7-438c-a95a-9886e3b75d90,4304.48,2025-06-18,verified,2025-06-01T23:19:06Z
e7319cb6-c52a-4d12-9de1-4cbd78848d98,d271c1ab-a214-49cc-957e-f618ee74af5b,7888.01,2025-07-29,verified,2025-07-09T17:44:52Z
f3ecf8bb-bf80-41eb-870b-2f99c8e15e57,d1eba7a1-37e2-42f6-95f3-3156bf69adc6,7387.01,2025-06-19,awaiting_proof,2025-06-07T13:57:41Z
5a9a3473-03a8-46fd-9020-0c8ea3d5bf56,2ea4f8e1-ec36-4bca-9821-a263a418186c,2723.09,2025-06-01,verified,2025-05-12T04:32:42Z
70efd4d8-d97f-4c5a-b45f-740f59174516,d2a34d9e-ac6e-49e9-9f1c-42d3b811d0e2,2611.56,2025-08-14,verified,2025-08-01T18:20:14Z
c843aa8e-fcce-4001-9732-d34322349b1e,681d0715-984d-4de4-9d5d-0f31f2dc66bf,1848.41,2025-05-03,verified,2025-04-24T11:46:07Z
47110e21-7cc1-446e-9eb9-99808dba2e9d,c5c66b0a-f37c-4eec-9f3f-ea67bfe5e1a8,9664.93,2025-05-08,verified,2025-04-18T17:37:47Z
f968cf92-a14f-4d4d-bedc-5a94858cc9ef,80d724a0-d54b-4d48-89f9-fadcf8dd7d49,4746.62,2025-06-20,verified,2025-06-04T15:59:30Z
ba173e82-3a6b-4bc2-b21e-287ef363f2dc,d1d2c0ad-9aff-47a6-bb8e-ff26988f3503,6528.14,2025-08-31,awaiting_proof,2025-08-15T10:50:07Z
95215dc4-fb27-4b54-ba0c-f9c266a76c60,699c7e66-256c-4f74-b8af-5ee6336454ab,3395.70,2025-08-17,awaiting_proof,2025-07-29T01:45:34Z
6f91c187-496c-40f5-9dde-ada2220f6ce5,8a275923-2b0c-4065-aaf2-79067e2e5a62,3944.07,2025-07-30,under_review,2025-07-20T03:50:53Z
95c484b1-f87b-4df6-8e85-772197dc5ede,ba5a94b0-9ca3-4d34-ba58-5e9b9fe0d807,7193.59,2025-09-23,verified,2025-09-07T03:24:30Z
7e8d371d-feba-4ec4-9701-35519cf5f929,8eb35cfa-f50a-472a-98a7-f75a62a5acae,5942.05,2025-05-06,under_review,2025-04-19T04:52:42Z
4cc285a4-4106-42fa-b497-3319d3d1cad8,cdb45619-ee8f-4241-ae2a-e1e1a837c49e,8700.92,2025-06-22,under_review,2025-06-16T13:53:51Z
141392e8-7520-479f-853d-4c0ea5a19e15,064306d0-2127-43b1-8c7f-5baf574da269,2748.52,2025-05-22,rejected,2025-05-19T14:52:13Z
a97706ce-e38b-45f7-b507-9c830d3d97a5,5ab35568-c789-469b-9267-441db5ad8125,6014.83,2025-08-31,awaiting_proof,2025-08-23T09:43:46Z
c72e9ade-a527-4182-b8c7-7eb22b6e4c96,b52ccaa8-20c1-4c78-9c4d-10d1dd5bcbf8,4118.26,2025-05-15,verified,2025-05-06T17:16:01Z
f9dfc55c-872b-419c-a03a-f9f83879eb14,4c14c87d-fcc2-47b8-9cfc-dc3c801f3fe9,6468.31,2025-08-10,verified,2025-07-23T04:26:18Z
