payment_id,invoice_id,paid_amount,paid_at,method,proof_url,verify_status,verified_by,verified_at,verify_note
973f32c3-16d0-41e2-86c5-76d181e54291,084c2672-e38f-4167-a0b3-9d82d45a9046,2371.23,2025-06-08T08:52:01Z,card,https://storage.googleapis.com/proofs/084c2672-e38f-4167-a0b3-9d82d45a9046.jpg,pending,,,
a14c6098-1431-406b-8478-ca7869658f09,567ce4df-aa98-4761-a1c1-1ede91de48af,4676.33,2025-07-23T00:51:27Z,online,https://storage.googleapis.com/proofs/567ce4df-aa98-4761-a1c1-1ede91de48af.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-07-21T00:51:27Z,OK
593f2665-2030-473d-bbfe-239cff927fe6,d20ff7d4-002f-4274-b24a-ce47e5e3d9e2,3651.37,2025-04-21T22:21:45Z,cash,https://storage.googleapis.com/proofs/d20ff7d4-002f-4274-b24a-ce47e5e3d9e2.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-04-29T22:21:45Z,OK
38245f45-72a3-4abb-bdb7-8c7d3e8909ec,d8c0652e-d0b4-4706-a1a8-51aa7513881d,3205.65,2025-09-18T17:49:21Z,online,https://storage.googleapis.com/proofs/d8c0652e-d0b4-4706-a1a8-51aa7513881d.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-09-21T17:49:21Z,OK
cd47a3b1-f894-4d72-aa9b-2fa4182bce8c,21cb2db4-64c6-4ec6-9fe5-1bb6f1461d8f,3874.75,2025-05-24T05:48:51Z,cash,https://storage.googleapis.com/proofs/21cb2db4-64c6-4ec6-9fe5-1bb6f1461d8f.jpg,pending,,,
80dd7c1e-398d-4ef9-bc6a-828c05c56727,3ccf70fd-bdb1-4b53-b894-6e7b61eecf5f,4046.03,2025-08-24T21:08:21Z,bank_transfer,https://storage.googleapis.com/proofs/3ccf70fd-bdb1-4b53-b894-6e7b61eecf5f.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-08-24T21:08:21Z,OK
418ad0a7-b2b0-4512-adb9-5d90209d84b1,a9a764be-988c-4b0d-8741-339eb8b66a57,6007.65,2025-09-08T14:32:47Z,bank_transfer,https://storage.googleapis.com/proofs/a9a764be-988c-4b0d-8741-339eb8b66a57.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-09-03T14:32:47Z,OK
a288d789-0637-4c1e-81ff-ebecfcebc82d,67e9e32e-471b-44bc-884b-4f1016aa958a,7924.26,2025-05-31T13:28:44Z,bank_transfer,https://storage.googleapis.com/proofs/67e9e32e-471b-44bc-884b-4f1016aa958a.jpg,pending,,,
6902315a-370a-4777-9d34-c368a9799c5e,6ef9aaac-1cc2-4c35-a4e5-fa4037fb81b2,6771.75,2025-09-13T02:34:38Z,online,https://storage.googleapis.com/proofs/6ef9aaac-1cc2-4c35-a4e5-fa4037fb81b2.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-09-20T02:34:38Z,OK
a7c94519-0f62-4982-89f2-9462472b5386,9da1f38a-e669-4bf8-8cfa-821bb39631e1,6781.48,2025-05-06T19:00:22Z,online,https://storage.googleapis.com/proofs/9da1f38a-e669-4bf8-8cfa-821bb39631e1.jpg,pending,,,
efed2905-6e71-43bd-9c9a-55c58756f0cc,8df3512b-32d3-40e4-99a9-a6af487f188c,5047.67,2025-07-04T03:57:02Z,card,https://storage.googleapis.com/proofs/8df3512b-32d3-40e4-99a9-a6af487f188c.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-07-07T03:57:02Z,OK
6f2cd824-ff78-454d-8280-cacaa862bbd7,18bf57dc-1547-4cb1-b889-a3f505c11285,8918.35,2025-06-23T20:28:27Z,card,https://storage.googleapis.com/proofs/18bf57dc-1547-4cb1-b889-a3f505c11285.jpg,rejected,,,Mismatch
8ed683f7-95fe-479c-9c51-81df3e602385,65fdc467-53c4-4bd9-a21f-a130eef4b670,2606.06,2025-05-03T10:48:52Z,bank_transfer,https://storage.googleapis.com/proofs/65fdc467-53c4-4bd9-a21f-a130eef4b670.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-05-10T10:48:52Z,OK
d1c7c04c-4787-4ee8-a5e2-796ff93f1afe,d11551ae-c004-4267-a0dc-c532a37a8cbc,7278.20,2025-08-23T01:12:45Z,online,https://storage.googleapis.com/proofs/d11551ae-c004-4267-a0dc-c532a37a8cbc.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-09-05T01:12:45Z,OK
50f91f06-2f0d-4ee4-9a62-8163876a3bcb,9709f229-093a-42d2-8e7c-f8aea2ef71a9,6004.22,2025-04-22T10:33:14Z,bank_transfer,https://storage.googleapis.com/proofs/9709f229-093a-42d2-8e7c-f8aea2ef71a9.jpg,pending,,,
aee2233d-14bb-4ce3-8db0-e5765b8be5f0,b6740c3f-316d-4621-a7a5-46b3989615a4,1856.11,2025-08-10T22:41:00Z,card,https://storage.googleapis.com/proofs/b6740c3f-316d-4621-a7a5-46b3989615a4.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-08-07T22:41:00Z,OK
d2f4c758-bda9-4a99-ad7a-7c4a8fb4f4ad,925a808a-6b51-4ba7-be78-0f733a615a94,3532.18,2025-07-12T04:47:23Z,card,https://storage.googleapis.com/proofs/925a808a-6b51-4ba7-be78-0f733a615a94.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-07-18T04:47:23Z,OK
0dbe6564-0130-4d4c-adc6-50db94502966,87ba17d2-6eb0-4a08-acde-39d13d241f92,5969.25,2025-09-18T05:15:51Z,online,https://storage.googleapis.com/proofs/87ba17d2-6eb0-4a08-acde-39d13d241f92.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-09-17T05:15:51Z,OK
8f9716ed-866a-4743-a2f9-14bd5ec96eec,fdc4c3ca-cd0b-4924-8bc5-90251a91de2a,3383.48,2025-04-21T21:11:56Z,card,https://storage.googleapis.com/proofs/fdc4c3ca-cd0b-4924-8bc5-90251a91de2a.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-05-02T21:11:56Z,OK
a5b9af5d-9b80-41fb-b025-c1660b5446d2,6085b48f-7e33-4133-b2d4-6f4cd38b3ed8,6182.21,2025-08-08T14:49:30Z,online,https://storage.googleapis.com/proofs/6085b48f-7e33-4133-b2d4-6f4cd38b3ed8.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-08-06T14:49:30Z,OK
52813192-ed45-4817-900a-3b75b3c64731,c75f15da-e383-4f19-a430-dd4fbb060597,2925.23,2025-09-23T17:39:45Z,bank_transfer,https://storage.googleapis.com/proofs/c75f15da-e383-4f19-a430-dd4fbb060597.jpg,verified,9e522624-1f97-4302-9465-85b04a9b0e81,2025-09-15T17:39:45Z,OK
c29b4ace-579f-4f79-bf7e-17e1d0f241e3,fbcbc5b4-4ba4-45ed-b107-468e549803c1,8272.47,2025-06-21T00:19:57Z,bank_transfer,https://storage.googleapis.com/proofs/fbcbc5b4-4ba4-45ed-b107-468e549803c1.jpg,pending,,,
cb4edcdf-1bfa-438f-b7dd-f4d02e866726,2c4c2b03-8bfc-4850-947b-1c17da410bb7,3875.87,2025-05-01T05:20:01Z,card,https://storage.googleapis.com/proofs/2c4c2b03-8bfc-4850-947b-1c17da410bb7.jpg,pending,,,
866bcfa7-f047-41df-8de7-3f3f64ee1369,26f44827-d67e-43e0-a7c8-9c57bc340791,2728.04,2025-04-24T14:44:57Z,cash,https://storage.googleapis.com/proofs/26f44827-d67e-43e0-a7c8-9c57bc340791.jpg,pending,,,
6c026fa1-6166-4aa1-880a-e0c759ae2cee,4c4cec27-4149-4288-808b-406e9ac154a9,3476.71,2025-05-27T08:37:39Z,online,https://storage.googleapis.com/proofs/4c4cec27-4149-4288-808b-406e9ac154a9.jpg,verified,9e522624-1f97-4302-9465-85b04a9b0e81,2025-05-21T08:37:39Z,OK
05f742cb-6af0-4be3-8e9b-aaf490ffe8c6,0f34e04c-fb3e-42e0-a617-f1dfaa8a9cd9,2256.74,2025-06-01T22:54:24Z,cash,https://storage.googleapis.com/proofs/0f34e04c-fb3e-42e0-a617-f1dfaa8a9cd9.jpg,verified,9e522624-1f97-4302-9465-85b04a9b0e81,2025-05-31T22:54:24Z,OK
5bfeff7d-1952-435a-afed-deba3a5d5976,b537a876-38c8-4ea4-91ba-ffc48fe33cb3,7676.53,2025-06-13T09:48:37Z,online,https://storage.googleapis.com/proofs/b537a876-38c8-4ea4-91ba-ffc48fe33cb3.jpg,pending,,,
e93fdf85-c693-4e2b-bd77-4bbc1aba099a,d8c85b5f-9e18-48dc-b417-80cd912902bf,7845.01,2025-05-01T10:15:16Z,cash,https://storage.googleapis.com/proofs/d8c85b5f-9e18-48dc-b417-80cd912902bf.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-05-08T10:15:16Z,OK
f7e98045-6c25-416e-8262-ef2bf53ee75b,6d1db28a-a05b-47f5-ae23-52328b37d5a4,3214.73,2025-06-07T19:53:25Z,card,https://storage.googleapis.com/proofs/6d1db28a-a05b-47f5-ae23-52328b37d5a4.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-06-14T19:53:25Z,OK
79c2a950-7cf1-4087-ab37-dde8cb2c474e,60d568fc-bd67-4cdb-bf16-27d291992564,7980.82,2025-06-06T17:19:09Z,card,https://storage.googleapis.com/proofs/60d568fc-bd67-4cdb-bf16-27d291992564.jpg,pending,,,
aba2f5e1-9c9b-4625-abc3-8dec6f4ad744,faf0ce4e-12a7-4bb7-9026-c0962c332422,6904.70,2025-07-09T18:20:49Z,cash,https://storage.googleapis.com/proofs/faf0ce4e-12a7-4bb7-9026-c0962c332422.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-07-21T18:20:49Z,OK
99f8ac63-042c-4434-aab2-9c9d6b8fd929,09bb17ed-0f04-4e1d-b1de-4c1b36cabccc,6180.35,2025-06-09T05:19:38Z,card,https://storage.googleapis.com/proofs/09bb17ed-0f04-4e1d-b1de-4c1b36cabccc.jpg,pending,,,
f8d105cf-7081-46be-9a47-c6ef6c7ec601,7c7724ef-9afd-450d-9bb4-2b24b0d45dff,6224.67,2025-08-08T11:31:53Z,online,https://storage.googleapis.com/proofs/7c7724ef-9afd-450d-9bb4-2b24b0d45dff.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-08-14T11:31:53Z,OK
70f6687a-3130-4616-87ad-a8e36f4e2a08,14b2fcb8-0872-450a-9a6e-7b67b64d4c91,5903.13,2025-09-10T19:06:09Z,cash,https://storage.googleapis.com/proofs/14b2fcb8-0872-450a-9a6e-7b67b64d4c91.jpg,pending,,,
6ba28d18-deb9-496d-9a54-23d382dfdd9b,8e348351-5838-461e-8ec3-5ecc1bc71f5f,2534.02,2025-05-08T20:33:49Z,cash,https://storage.googleapis.com/proofs/8e348351-5838-461e-8ec3-5ecc1bc71f5f.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-05-05T20:33:49Z,OK
2781d8d3-e000-4283-9d12-53473636bdcc,a0d3ec45-ca21-4035-bcaf-41e09ba49697,4697.69,2025-07-17T04:16:57Z,card,https://storage.googleapis.com/proofs/a0d3ec45-ca21-4035-bcaf-41e09ba49697.jpg,pending,,,
dc160b41-ff5b-4b1a-ac33-917f76636769,4314f720-16dd-47ec-8764-040db8443bb6,2322.88,2025-05-24T06:52:59Z,bank_transfer,https://storage.googleapis.com/proofs/4314f720-16dd-47ec-8764-040db8443bb6.jpg,rejected,,,Mismatch
14c58f3c-659a-4f03-a1d0-2ac09cc08b82,7d60f011-5cc0-419c-8568-c96cd187228b,3113.83,2025-08-25T08:24:59Z,bank_transfer,https://storage.googleapis.com/proofs/7d60f011-5cc0-419c-8568-c96cd187228b.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-09-01T08:24:59Z,OK
f9e140c3-f86a-4d44-9098-f02ba4d84a6e,c19b20b8-9f71-4015-8717-88020dac40ed,4127.38,2025-07-17T21:59:39Z,bank_transfer,https://storage.googleapis.com/proofs/c19b20b8-9f71-4015-8717-88020dac40ed.jpg,verified,9e522624-1f97-4302-9465-85b04a9b0e81,2025-07-25T21:59:39Z,OK
a6b83fc3-7988-4f1e-951f-0492dbc34545,117c57f9-9eaf-426d-9254-9c214463f9ef,4017.23,2025-06-08T09:06:57Z,bank_transfer,https://storage.googleapis.com/proofs/117c57f9-9eaf-426d-9254-9c214463f9ef.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-06-08T09:06:57Z,OK
ba80d6ec-5b42-4dd4-a808-eb9dcd464997,636e4db7-76f9-4eeb-9d70-1e10a0033b91,4576.99,2025-06-14T02:46:55Z,online,https://storage.googleapis.com/proofs/636e4db7-76f9-4eeb-9d70-1e10a0033b91.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-06-11T02:46:55Z,OK
2ba6d28a-6dd1-419b-84b3-162f6d1725e1,3402ddeb-7c1e-42d8-9020-3dd6e8d17449,3694.46,2025-07-19T13:32:27Z,cash,https://storage.googleapis.com/proofs/3402ddeb-7c1e-42d8-9020-3dd6e8d17449.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-07-13T13:32:27Z,OK
173b007c-b893-4612-bdcf-e9b6fc65b5a6,8d5707b8-ad4d-4a31-b89d-e1350514b5ff,5746.79,2025-05-23T15:26:23Z,bank_transfer,https://storage.googleapis.com/proofs/8d5707b8-ad4d-4a31-b89d-e1350514b5ff.jpg,pending,,,
0ee615c1-4329-4efc-84a3-08c6a2879a8d,047ed9ec-c695-49ae-bacf-eae4c69e66f9,9920.38,2025-05-07T18:11:59Z,cash,https://storage.googleapis.com/proofs/047ed9ec-c695-49ae-bacf-eae4c69e66f9.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-05-09T18:11:59Z,OK
835713a3-84cd-464b-b0eb-62def7dab028,9345a443-ef38-49c8-901d-194633b9a0b7,3729.85,2025-05-03T02:10:11Z,card,https://storage.googleapis.com/proofs/9345a443-ef38-49c8-901d-194633b9a0b7.jpg,pending,,,
629c64cd-8f62-4590-8584-6e3e24cec9ab,1e74b096-6a62-4a8b-afd2-f8dfd0312165,6646.05,2025-06-09T01:34:50Z,bank_transfer,https://storage.googleapis.com/proofs/1e74b096-6a62-4a8b-afd2-f8dfd0312165.jpg,rejected,,,Mismatch
aeacefbd-5395-4143-b39d-177b3c51225a,db0ec3b0-4e00-4443-9cec-1642d74eb83e,6270.34,2025-07-19T15:36:30Z,bank_transfer,https://storage.googleapis.com/proofs/db0ec3b0-4e00-4443-9cec-1642d74eb83e.jpg,verified,9e522624-1f97-4302-9465-85b04a9b0e81,2025-07-22T15:36:30Z,OK
7742b3b9-6987-4682-8c4e-7f70876e5af4,d6886eb5-e9f3-4f49-af7a-922b386be606,5243.43,2025-05-15T12:41:19Z,bank_transfer,https://storage.googleapis.com/proofs/d6886eb5-e9f3-4f49-af7a-922b386be606.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-05-21T12:41:19Z,OK
a8cbfe8a-3d5b-4b18-b92c-452a1c97c8ce,141d1705-ee6a-4ba0-8b0b-2ef51609059f,4683.34,2025-05-14T09:23:32Z,cash,https://storage.googleapis.com/proofs/141d1705-ee6a-4ba0-8b0b-2ef51609059f.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-05-28T09:23:32Z,OK
39572d37-f47a-4e11-a557-838e1f69048a,790999cf-0d79-47c2-873b-9459daf2557a,6925.78,2025-08-11T18:36:13Z,online,https://storage.googleapis.com/proofs/790999cf-0d79-47c2-873b-9459daf2557a.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-08-08T18:36:13Z,OK
c8da160c-b9ea-47b3-a6fe-9154398743e0,e8327361-487b-46db-a259-31cb3218958e,6388.93,2025-09-07T19:19:08Z,bank_transfer,https://storage.googleapis.com/proofs/e8327361-487b-46db-a259-31cb3218958e.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-09-15T19:19:08Z,OK
d9bbfa0f-d4b3-43ef-997b-91d985500a00,0cf37288-a101-421c-accf-af3355c3eff6,4022.67,2025-09-19T17:43:32Z,online,https://storage.googleapis.com/proofs/0cf37288-a101-421c-accf-af3355c3eff6.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-09-15T17:43:32Z,OK
96a6fbd1-312d-44a6-8ebd-a4a489e8d704,13958eed-8a70-40a2-8d04-e1a78a2dabef,4941.18,2025-07-10T16:05:54Z,card,https://storage.googleapis.com/proofs/13958eed-8a70-40a2-8d04-e1a78a2dabef.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-07-23T16:05:54Z,OK
977ba544-577a-41ce-895d-665ab43e0270,cf61808e-c3c3-447f-8234-5df8000f4b2c,7394.33,2025-08-15T11:16:04Z,cash,https://storage.googleapis.com/proofs/cf61808e-c3c3-447f-8234-5df8000f4b2c.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-08-18T11:16:04Z,OK
03f0e9dc-1bc3-476b-98ce-6edcda3c0d94,20097af9-aac4-4a57-a0af-57675233e786,1783.87,2025-06-10T10:16:23Z,card,https://storage.googleapis.com/proofs/20097af9-aac4-4a57-a0af-57675233e786.jpg,pending,,,
ed651e9e-80e8-4be6-a5ba-7f523a2024d4,962b14ce-ac72-4894-b0ac-5adc5e0fa124,3387.74,2025-08-10T06:52:47Z,online,https://storage.googleapis.com/proofs/962b14ce-ac72-4894-b0ac-5adc5e0fa124.jpg,pending,,,
dbaaf9a9-717d-4721-b302-7b569881bf71,e4c3b588-a1b1-4a6f-a7f1-cf5acb56b8b3,3921.91,2025-08-21T19:20:12Z,online,https://storage.googleapis.com/proofs/e4c3b588-a1b1-4a6f-a7f1-cf5acb56b8b3.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-08-21T19:20:12Z,OK
d0ed28e5-14e5-4b38-aee7-996c45c8653d,8ee58718-94f4-4d23-99af-687a73f7f200,4978.46,2025-07-24T15:09:41Z,bank_transfer,https://storage.googleapis.com/proofs/8ee58718-94f4-4d23-99af-687a73f7f200.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-07-24T15:09:41Z,OK
bdb08478-efe0-4322-bf3e-24648f1049b8,2932fca9-f971-4b98-baf0-d42ab84c143a,5110.97,2025-07-21T00:48:29Z,cash,https://storage.googleapis.com/proofs/2932fca9-f971-4b98-baf0-d42ab84c143a.jpg,pending,,,
d3fc4cba-47a1-4282-acea-991fe5612cf6,33af019f-8a41-48a6-8e4c-104cf1d81ae1,2842.83,2025-09-18T08:39:50Z,online,https://storage.googleapis.com/proofs/33af019f-8a41-48a6-8e4c-104cf1d81ae1.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-09-18T08:39:50Z,OK
d5479b58-f958-47d4-b88d-8054e39bf4f2,65e74d93-895d-453f-a212-84b0b3de0bb8,1559.50,2025-07-09T03:52:03Z,card,https://storage.googleapis.com/proofs/65e74d93-895d-453f-a212-84b0b3de0bb8.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-07-17T03:52:03Z,OK
12398427-cd7b-4322-8a8a-ca6b89643b39,f9f26c02-7424-4b0e-a43c-b87cbf935918,6487.03,2025-05-23T13:46:32Z,bank_transfer,https://storage.googleapis.com/proofs/f9f26c02-7424-4b0e-a43c-b87cbf935918.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-05-22T13:46:32Z,OK
2a86ebf6-f273-4588-8996-9749e1eab008,4f32dace-16d6-431f-9d88-c9150ab1797c,8030.40,2025-08-20T17:10:50Z,card,https://storage.googleapis.com/proofs/4f32dace-16d6-431f-9d88-c9150ab1797c.jpg,pending,,,
f41dd5df-6fdb-404a-963f-c80b676a65a9,8eaefe00-4ad7-4bfa-8b1f-2544b9d580b8,7412.68,2025-05-23T13:00:34Z,bank_transfer,https://storage.googleapis.com/proofs/8eaefe00-4ad7-4bfa-8b1f-2544b9d580b8.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-05-28T13:00:34Z,OK
b837861e-c1fd-40ac-8bec-d72dcb19b284,4353262f-1335-42a6-b9b2-160c9389ce97,7545.32,2025-08-29T18:32:13Z,bank_transfer,https://storage.googleapis.com/proofs/4353262f-1335-42a6-b9b2-160c9389ce97.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-08-30T18:32:13Z,OK
090bc37c-3915-4fd7-8433-eaf97656dcf1,f61c7ed4-0ee4-4978-8170-1f6635ba8fdd,1787.71,2025-09-18T21:05:20Z,online,https://storage.googleapis.com/proofs/f61c7ed4-0ee4-4978-8170-1f6635ba8fdd.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-09-15T21:05:20Z,OK
ff3510ff-6bf3-46a6-bd66-e0d4ffa1e5d5,67e5e580-968e-40ed-a738-1e2d5a6568be,6212.08,2025-08-09T04:13:32Z,bank_transfer,https://storage.googleapis.com/proofs/67e5e580-968e-40ed-a738-1e2d5a6568be.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-08-07T04:13:32Z,OK
37092152-f85a-48bd-9ab5-665a91df1459,bdaadadd-bbb6-461b-90b0-7a5a022bb905,4742.30,2025-05-19T10:56:54Z,bank_transfer,https://storage.googleapis.com/proofs/bdaadadd-bbb6-461b-90b0-7a5a022bb905.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-05-23T10:56:54Z,OK
3e63f635-7e89-4da9-a3ea-07acb6e313f1,08e19f89-618b-4b5f-8acc-5495a461d147,4003.88,2025-04-20T02:51:42Z,online,https://storage.googleapis.com/proofs/08e19f89-618b-4b5f-8acc-5495a461d147.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-04-22T02:51:42Z,OK
669e09df-8da8-4d89-84de-7133b1049d72,35488974-fca1-45fd-988a-5a1421d94e73,4239.67,2025-09-02T02:37:34Z,online,https://storage.googleapis.com/proofs/35488974-fca1-45fd-988a-5a1421d94e73.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-08-28T02:37:34Z,OK
efd4a5c5-ebb7-4ce7-b2eb-053b2c07e944,7fd67c90-990c-4d8a-8ae4-0d1cc940eb2a,6869.70,2025-09-07T14:02:53Z,online,https://storage.googleapis.com/proofs/7fd67c90-990c-4d8a-8ae4-0d1cc940eb2a.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-09-02T14:02:53Z,OK
233e88dd-0488-4c92-bcd5-c547c4b429d9,61dd56bf-7522-419d-aecc-142e82d4cda4,1341.24,2025-06-25T10:34:56Z,card,https://storage.googleapis.com/proofs/61dd56bf-7522-419d-aecc-142e82d4cda4.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-06-24T10:34:56Z,OK
7f2146cf-1537-4cda-8ebe-a8a46426a399,f145bb10-3a20-4550-902c-b94d7ffa26ae,3114.16,2025-08-16T05:24:42Z,card,https://storage.googleapis.com/proofs/f145bb10-3a20-4550-902c-b94d7ffa26ae.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-08-17T05:24:42Z,OK
1045ab14-9e81-4927-9e99-311127a94191,42041643-1be8-4b8c-9cfa-50f690ec37fb,8183.51,2025-05-08T06:52:06Z,bank_transfer,https://storage.googleapis.com/proofs/42041643-1be8-4b8c-9cfa-50f690ec37fb.jpg,verified,9e522624-1f97-4302-9465-85b04a9b0e81,2025-05-18T06:52:06Z,OK
82526905-24df-4ca7-99ba-c0d4e594696b,0833e077-7c8c-44b3-8cf7-b6bd39b6e000,6538.63,2025-09-13T01:26:09Z,cash,https://storage.googleapis.com/proofs/0833e077-7c8c-44b3-8cf7-b6bd39b6e000.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-09-20T01:26:09Z,OK
35d7c7bb-6001-46fd-a587-3d4a2d355783,2110f798-007c-4584-a8f8-8724180e875c,2965.82,2025-05-15T00:11:44Z,card,https://storage.googleapis.com/proofs/2110f798-007c-4584-a8f8-8724180e875c.jpg,pending,,,
6246656e-82b8-432d-8d3e-7d81cf8d1810,606df44a-ec9e-4e64-9746-2fb786e322d9,4180.20,2025-05-14T01:56:54Z,cash,https://storage.googleapis.com/proofs/606df44a-ec9e-4e64-9746-2fb786e322d9.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-05-14T01:56:54Z,OK
fa4308fa-b490-4dfd-9853-8215ee8a4c5b,2b2a4be9-340d-4822-90ec-1b491f97f542,9113.78,2025-07-04T03:16:23Z,online,https://storage.googleapis.com/proofs/2b2a4be9-340d-4822-90ec-1b491f97f542.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-07-07T03:16:23Z,OK
da5a6ac5-cdc0-4bca-8b81-75840b8f6677,30ecc6cc-dca4-4e75-acfe-eed6d97a530d,6357.72,2025-07-16T10:16:16Z,cash,https://storage.googleapis.com/proofs/30ecc6cc-dca4-4e75-acfe-eed6d97a530d.jpg,pending,,,
9f2e6459-bb29-47e9-a48c-f1f0d6570526,1a312357-73c8-4976-9db3-f85c0d801dbb,3381.58,2025-07-18T11:49:20Z,cash,https://storage.googleapis.com/proofs/1a312357-73c8-4976-9db3-f85c0d801dbb.jpg,pending,,,
6183900b-3726-4ba4-b068-5426e275c4a2,caee3c64-bb95-490d-a7ee-66e349c9c482,2652.97,2025-08-29T22:15:51Z,card,https://storage.googleapis.com/proofs/caee3c64-bb95-490d-a7ee-66e349c9c482.jpg,verified,4695ed77-96b5-4555-a18d-6c14311baf8c,2025-09-01T22:15:51Z,OK
72231c8a-b159-434a-8536-32fb08016c15,b75ace08-b424-474e-bbf2-1ed6c2bd0d86,6861.66,2025-08-05T23:33:57Z,bank_transfer,https://storage.googleapis.com/proofs/b75ace08-b424-474e-bbf2-1ed6c2bd0d86.jpg,verified,f08a689e-ac96-4a02-becc-822cfa936905,2025-08-04T23:33:57Z,OK
5374b038-1902-4400-8b1a-73a0804db32b,34cbd6d1-4d73-46d8-9f82-44e77ffe86ed,2182.58,2025-04-24T18:09:03Z,bank_transfer,https://storage.googleapis.com/proofs/34cbd6d1-4d73-46d8-9f82-44e77ffe86ed.jpg,verified,9e522624-1f97-4302-9465-85b04a9b0e81,2025-05-03T18:09:03Z,OK
77c9a115-4cd0-42ba-a20a-224c20a646fc,df4dcf4a-255b-45ec-9f56-8e9bd65eebff,1999.64,2025-05-27T13:55:38Z,bank_transfer,https://storage.googleapis.com/proofs/df4dcf4a-255b-45ec-9f56-8e9bd65eebff.jpg,verified,d93f0921-bcd2-4590-a837-891078d08fe8,2025-05-26T13:55:38Z,OK
d7d4a0a4-5a8b-470f-ae80-bec8c113164a,a900a877-57e0-4e6b-9f76-0379b5ef577d,2989.74,2025-07-21T05:56:41Z,bank_transfer,https://storage.googleapis.com/proofs/a900a877-57e0-4e6b-9f76-0379b5ef577d.jpg,rejected,,,Mismatch
4c20c2b4-95cd-45fc-89e9-91463a66b5c8,b87af5b0-96ab-449c-a441-2bc8fe1074f4,5831.17,2025-06-09T04:27:41Z,card,https://storage.googleapis.com/proofs/b87af5b0-96ab-449c-a441-2bc8fe1074f4.jpg,verified,54d74db3-6d7a-4c4d-98a8-6abbda4ba1b6,2025-06-14T04:27:41Z,OK
