event_id,student_id,tutor_id,class_id,event_type,query_text,ts
a49d8e7a-ba70-4b5b-8760-a69984605c87,11e5d56e-b4a4-40b1-a482-18b5f2f79808,432d43d6-459d-4c5f-9a9d-ca9290c7ff42,4d477089-d332-4f76-b091-67e3cd902f01,bookmark,,2025-06-02T17:05:18Z
4cc9541e-9085-4dd7-9c95-ac3d552c2b38,e71923cd-dda7-4781-a3b1-ad97c6eb54e5,d4ccfa46-2a36-428d-85b4-fb7f48a8c3dc,e93a4e69-7346-4f61-ae3b-b01f6b510386,impression,,2025-05-24T14:46:32Z
0f25e8d8-f97e-4af4-92b4-97af03d576b8,,8c175bb4-720d-432c-ab7f-a2f24aace261,437aab8a-9ed5-4f7f-9251-5c6c7c1d240e,click,,2025-05-27T11:30:44Z
42228a8c-dd1b-4afa-9b33-83ce0964a517,d3827215-607b-4b19-9552-9a85463c79f3,450f4f26-1e64-4356-bb83-0dd586e77c73,47725f29-bfe2-42e1-a7ef-5862324307e3,view_class,,2025-07-26T10:26:37Z
dcf31d04-584b-4d94-8e3c-d248de38329f,8c8a3967-468a-41d5-ab95-bf33fba0340c,8948274c-f863-4e05-a678-908e6ffe41cb,54cb7761-2cd3-4049-9ef0-12bd6842f632,click,,2025-06-10T12:01:23Z
959c707c-1835-425d-b3c6-47e4d842018e,3f21cda8-ea85-48de-8565-80f2aee60980,5e3975ae-45ac-48d7-8113-1f5283c6b943,2e64c741-21a8-499c-b3be-47bed7e6a881,view_tutor,,2025-06-30T22:18:37Z
3127d5d9-e59b-4f12-9a4c-33e974149394,72dc7c1f-ffbf-4486-827d-597ee8f3c65e,f1223440-d568-46ad-b2ab-fd2b0199cca8,bb79f4dc-cd05-4b23-804e-e0e5bb9fa1ea,impression,,2025-05-26T05:43:31Z
63121e79-ecd5-486b-962d-5808da6f62bd,9d60b3c6-f8a8-40b3-8380-8b6ec3dc8a77,432d43d6-459d-4c5f-9a9d-ca9290c7ff42,8ff03035-7b48-4033-88a5-49fa41e466a8,search,english colombo,2025-07-28T22:14:53Z
9ca2ff3b-bee0-443a-8bfe-ded052425774,a8e9596b-e878-4c82-96a7-c2fd1f1f4465,147ae18d-8712-48f4-bf26-33e2d739e592,a795170b-bf03-42b3-94c6-d9181abff183,click,,2025-06-15T00:49:28Z
d8a6e354-b728-4a64-9fce-5b4a1c89d212,dda9376e-39ea-49cd-97a2-ba249f5464ae,64cdd7d8-4433-43d3-9bdc-bda2afa9cda4,f8de95cc-4d41-448f-9b57-056f7a632d3d,click,,2025-07-17T03:55:27Z
3a0c7c99-c9ec-4cac-888f-78556b78d2c2,f6fe8335-a40b-472d-b385-2edce6ca15ac,edcbae1b-c1e4-498e-99e8-70a43a312405,7e4dfb64-3355-43b2-8b33-55d9847a2f55,click,,2025-07-31T16:17:21Z
c7edec9a-5f9d-49ab-a5b0-95a945904406,2b0cb066-1d09-4ca5-943a-a96a27237893,e5247740-b90c-4a7f-bbfd-d7f79d45f3c1,64ea311f-0514-4bf0-babf-33780c6cfb86,view_class,,2025-09-02T14:05:10Z
81f73c85-e8e8-4bee-9cf5-ccd80ec7d34f,441db22d-915e-442e-a721-4810e1eafc12,a88fb5bf-4a2f-43fc-97f3-1c6e5107fd8a,eb6304fd-75b2-498c-93af-ff3373498644,search,english colombo,2025-07-05T09:44:53Z
93b19947-fbe9-484b-bd04-b8dfd2f7ded9,4f51f551-7091-4d21-a624-d49f6a00e3dc,67ab0586-1de4-43ff-8364-935e047cd021,23d5099d-9596-4249-bb55-526d51b28211,click,,2025-05-18T08:38:42Z
3fb5f46c-8858-4377-88de-d68796002cf3,,2f48084b-0ab2-4bbd-8676-25410d30463b,2b138327-3c83-473b-ad9c-784cbdde02d0,impression,,2025-08-30T02:26:52Z
aa25940d-1973-4265-bcf7-19b3666e0649,b0cf5202-9ac1-4e61-ba09-b36ec4b7b853,faf1f1d8-550e-44a7-99f2-d9feb44c250b,da0ecd6e-c297-433d-8f91-b7c63c45f4ae,enrol,,2025-07-03T23:56:34Z
a3306605-c2a7-41a8-9bdc-f54f597bed9c,aff8bfc1-2eaf-42ad-a53b-b287423f74c8,8854704c-17d9-4461-9835-d95a940709cf,a6a17ffe-3ccc-4e77-9643-b1fc20448ba0,click,,2025-05-20T15:27:17Z
8161070b-85e5-478a-9fcd-cb02046525fd,dcfe6526-be8e-43df-9e5e-48afbe15368c,7c2c4ad2-4295-4528-8a54-f782b998dc9a,deb9df91-a028-432d-b107-c917b13d4116,enrol,,2025-05-29T09:52:04Z
e0594ede-cfab-4542-b9b0-4ed29195c230,2ce98306-6c85-4c55-bd8f-ee6d307470e5,16bd759a-9636-4cca-9e48-f634c5f43c3a,c7453343-f36c-44f6-a322-4307f82dd639,view_class,,2025-06-27T21:08:54Z
72daf89b-118d-4f5c-a5ac-3ddbfa3e3755,,b39a5694-131a-44d5-b962-29a9380edbd2,0c2354a3-7c04-4e41-99f2-291c5f88f5b0,bookmark,,2025-07-23T23:19:46Z
0bafffbe-7b5f-408a-b0a8-0a91bb485f8f,fa068c67-d05c-48d1-997a-b1fb3f2bc4a5,d45e08b1-97d5-487a-993f-54eeb612429b,00358593-717d-401e-b38f-3d396e9335dd,bookmark,,2025-08-03T05:29:11Z
8f73ce43-406f-466b-9b2b-1d8a4ecaf2ad,c8d29a20-d96d-47ad-bea0-7bf98c76a57e,b866fca3-113d-4d87-a5db-d05c7aefed89,dd149192-6554-42ff-b1cd-e0ddd746a3f3,view_class,,2025-06-06T14:16:21Z
4f30d97e-62ba-4574-be24-06ac7e39bafa,580fa1fc-0284-4bb4-b645-ef12d9d1dc9c,36552e06-298b-4756-8fdf-f22749eda418,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,view_class,,2025-08-31T00:53:44Z
44e2f1b9-656b-4369-8d1e-88f0232e5ea8,,092b46e6-3c54-4d2c-a45d-4cc6e70e115d,71403d51-92d2-4d42-935a-c5a2fbe2533b,enrol,,2025-08-13T06:33:08Z
e869c3b0-6d29-4320-a70b-89ec58094485,12e7e7a3-d563-4e51-8862-d39def5e2d2a,6e2c8b16-7257-410a-a87c-e657d1a0d3a1,90adfc8c-f8ee-4a60-8a94-fc55d81857de,view_class,,2025-06-04T21:08:07Z
be183229-6e77-41b5-90d1-42a30bd7fff7,721cc0dc-05fa-43ae-8a4e-d271fc5fc843,017d8c3d-b9aa-4097-a257-529672d66cfb,d3c9764f-6e21-41c6-b36a-6a8c57e30af4,search,english colombo,2025-09-05T21:00:31Z
0bd27be2-ce8b-4478-b774-988a8e480666,8fedc7f1-c249-4747-bb61-d82988e9a2de,16bd759a-9636-4cca-9e48-f634c5f43c3a,138ab862-4bc8-4a40-a2cf-34f5c0956ac6,click,,2025-09-08T00:01:35Z
ed6d2f65-c597-446c-a719-aef4ced680d4,f3dc5aa9-1252-424e-a0fb-cde68aec0926,fd59a461-c7ea-432a-b390-4eb924268613,a766af59-6ad2-4a57-819e-aec0f8d97340,impression,,2025-06-02T00:35:16Z
9c46de98-9b62-4476-94a2-3288f2f203cb,5d360c68-c833-4258-9029-86ded6120155,3dd0d418-0945-4d40-a235-84b0960e039f,6a0daa89-14f7-4300-a8ab-a1210e772fb8,view_class,,2025-07-07T08:29:20Z
2d1d9c23-0994-41ab-96b4-207c138df894,17585ae1-5b52-4a49-98ef-85acd6fc1e7b,ca4d7fa2-1612-4817-ac7b-3460cdef14a5,f601b9d6-5693-4bf6-af4b-cca5bf013a49,view_tutor,,2025-08-21T08:05:07Z
4cf5693f-97c5-4e38-a646-87769431bd13,2ef8b163-c373-4d6b-9a03-64cb9a6a80a4,3d8039a5-9bce-46d3-a2d3-190fef3ce369,9f83c44b-fde9-4301-86e2-095ede4cdc6b,click,,2025-05-24T15:34:53Z
82f0217c-d0cd-40f6-8958-5c2dc1cd018b,d8a2e675-7d95-4c7c-ae54-97733354254b,017d8c3d-b9aa-4097-a257-529672d66cfb,9d210080-4aa8-44d0-afcd-d04482444d60,click,,2025-08-22T15:14:05Z
9ba09284-2485-41a2-9278-f58d76f5d532,f662fc13-549a-4e82-9199-a5105fc869fd,40224c4f-2328-4e79-a214-742e8e4bf6ca,67e38fd2-1c08-4470-a1b1-1f7421bd5ffb,search,math grade 10,2025-07-31T05:32:21Z
5657b2fa-ab1f-4f0d-ad19-3f3988b36f04,9d60b3c6-f8a8-40b3-8380-8b6ec3dc8a77,c1d0a447-7b70-4253-9820-a4cc500a3b7e,83843a68-776a-4841-9bae-f6e411b36c15,view_tutor,,2025-08-04T08:51:03Z
c8877083-7925-4573-8835-d9687a731bc5,74a659c0-e716-41e6-b06a-153ebcec363c,97da5916-30ed-4e39-9c4b-1a64769ce5f1,ef156ebe-8318-425e-9fad-1b76675f8202,bookmark,,2025-06-09T07:56:54Z
7a9d47ef-92ee-407a-a635-73607a22f985,29e2dd8d-24cb-432d-8618-5d629d952c78,b58e8abf-3cf9-4436-a7b4-09e81ad37216,68ac83e7-db09-4686-a1e3-4775f23ba0e4,impression,,2025-07-04T18:27:11Z
2b97c3df-6523-4ae1-9b9f-5ab506c057db,6bb7b8f2-8716-458f-a401-6cf21743022c,02c43c58-5598-4505-a7f3-2e8c7101e10b,967d6484-3a7b-4145-b8bb-dc07cab7e4bf,search,science ol,2025-06-12T09:14:51Z
9822b49e-9589-4fc6-8cf4-9665634a36f0,18469652-0a7a-409d-bf2f-74724868747d,0ffa143e-9f93-40db-acaa-0a362559f4ab,cd912644-9a25-4849-8d1b-e06350211fc0,view_tutor,,2025-09-12T05:46:43Z
498c9d6a-9292-49ac-8605-540e594324aa,e9fa1e66-8e58-4b27-b17f-86f7dfc8981d,df7fb23d-0651-4143-9051-b0de42f80e3d,f20ff36e-e92f-4c50-b37d-0d82f14339c1,enrol,,2025-07-31T14:13:43Z
06507749-a9b4-447e-9e6d-fd731da289b6,7aeffc6c-94c0-4719-a3d3-e03eacfb1480,b6ce1be5-2d64-4538-b43c-e48bc2853afe,1b4a5836-5602-4fee-b95b-5c64a27a0b35,impression,,2025-08-26T13:11:15Z
739fb8aa-9f0d-4ba9-86b1-f93abdbd134f,6c479b16-8e96-4cad-ba92-75a38a0160eb,7807e966-d47f-4f48-901c-19682c5a3725,9f093465-54d8-4a2c-bd69-48b3a626bb35,view_class,,2025-07-20T08:47:05Z
2dc92325-12e8-41b8-8046-03838372b4dd,99a13661-7b32-4758-8d5b-63d58c6258cc,2700ee4d-9884-4741-8522-8416b149961f,ad484f0a-5a90-412e-afbb-8fb827fc78b3,search,english colombo,2025-06-25T09:11:47Z
b04a4da4-849a-4bf9-9463-fa1b20fc5912,623ac9ea-04a3-4877-86bf-f6de027d90e5,f1223440-d568-46ad-b2ab-fd2b0199cca8,3c29356d-5182-484e-a69d-61735fe63356,bookmark,,2025-09-11T07:03:46Z
0b4ff029-646e-4f7e-9fba-47fdc0ecacfe,af368b5d-f88f-41a6-9771-d2f40c860588,6e2c8b16-7257-410a-a87c-e657d1a0d3a1,3b942967-2dde-4b81-bfa3-6dcccd7b5161,impression,,2025-07-04T11:16:45Z
a3ee8b83-c273-4525-b3a4-d88889fbaab4,de123512-6558-4619-93f8-3cd58516e17c,2f48084b-0ab2-4bbd-8676-25410d30463b,2b138327-3c83-473b-ad9c-784cbdde02d0,click,,2025-08-11T07:28:31Z
949a043c-9d5a-4752-a084-3083ccb2abfe,6c342b5e-67f7-4290-9669-bbee31d1f889,f1223440-d568-46ad-b2ab-fd2b0199cca8,bb79f4dc-cd05-4b23-804e-e0e5bb9fa1ea,impression,,2025-06-08T14:09:02Z
0a18ff65-cb71-4330-881d-bfbe7463e3fd,f3dc5aa9-1252-424e-a0fb-cde68aec0926,07906fe7-1c22-4d1a-9d78-34d4ea4e7646,da976321-d2bc-4ff0-9828-5315d25c4aa1,bookmark,,2025-06-09T07:37:54Z
5b62833f-145f-4554-b54c-6ad4f34a3db1,e9763a4c-be57-4aef-96f9-59860bcd59fb,e5247740-b90c-4a7f-bbfd-d7f79d45f3c1,b9194591-5c14-4b09-bed7-238b88db2a15,view_tutor,,2025-06-08T22:12:40Z
7e92083c-427b-4501-9490-443a3100e4a2,d84f8e02-a808-4a6c-ba52-21c9beed3c1d,361a8d6d-6f7b-4e53-9511-ebdbad292d87,bbf01a71-03ad-4304-911c-6febba4ce134,search,science ol,2025-08-03T00:25:42Z
b112d178-2c09-41b6-a224-b4d1e91a4367,162591c3-8826-454c-9cc7-75637f32d970,3dd0d418-0945-4d40-a235-84b0960e039f,6a0daa89-14f7-4300-a8ab-a1210e772fb8,click,,2025-08-23T15:16:12Z
b8fdb9a8-7051-4289-aef3-ea6cd80aa0a4,ed322b1a-4333-48ed-81e4-a11e36be2964,4839ebcb-f74d-4dca-9003-7fb7721bb322,d9d4750b-cbc5-4b66-abe1-e0a0f95c78a6,enrol,,2025-07-14T07:12:23Z
1530e353-c9d4-4ba3-901a-2fe8a332c6f2,e9e475ff-3175-4dc0-8776-ae401e35ffa0,77ef85d6-c58c-49d7-984a-a791bf79ce2c,9c9d46ea-130b-4052-800f-6be2498ee9ad,search,english colombo,2025-06-23T19:34:57Z
54057b56-8e4c-4505-81f4-7763d22afd11,9df866af-4aaa-4918-b99d-21a1a5b03aba,02c43c58-5598-4505-a7f3-2e8c7101e10b,b89052f5-c5d7-48d8-8d07-e27d9e5f0842,click,,2025-08-09T06:37:28Z
9c1b764b-b43f-4f3a-bf36-80e341be5796,48dfb7b9-9492-48d5-b096-e379931c0abe,432d43d6-459d-4c5f-9a9d-ca9290c7ff42,4d477089-d332-4f76-b091-67e3cd902f01,view_class,,2025-08-03T14:45:11Z
a4cce4b1-f1c8-4729-ae5e-0d8c51a76e42,af9f02d5-619f-4ed5-adeb-8a48251a037f,2700ee4d-9884-4741-8522-8416b149961f,ad484f0a-5a90-412e-afbb-8fb827fc78b3,view_class,,2025-05-26T22:14:55Z
bdaed2d8-8811-450c-8917-76e469cdcc22,a032c904-8e47-4102-ad3a-a0fdb9f483c0,c5b1bfe3-9cec-4a25-a07c-2165b4f6810d,7264d2bc-d5b7-48db-9a61-a0623abdff08,search,tutor near me,2025-09-06T05:41:27Z
7931dd45-2b12-473f-94d3-125a4c40d978,7759a039-2203-4c26-a197-a125ed47e508,d5021962-995f-4694-9148-9daa1f921ac8,ed36ae2c-11fe-4d14-ab36-19b82d45e47a,view_tutor,,2025-06-11T07:14:11Z
e00cbe14-9982-45f6-a0d8-992671aaac6c,42b8174e-6445-4046-acec-c1938ee1f4fb,f4e72b04-6296-4920-a344-87b6a53ac34f,b645107d-2999-4dea-8475-45ff2306fd43,bookmark,,2025-07-06T18:36:44Z
35887deb-998a-456a-b6af-9331f8aebb30,5c12034b-ec3e-4ea0-bd61-9be6972d008c,77ef85d6-c58c-49d7-984a-a791bf79ce2c,9c9d46ea-130b-4052-800f-6be2498ee9ad,view_tutor,,2025-06-05T10:58:21Z
e1fda4ed-dd1c-4708-9978-a0671176a116,ed279a22-5fd3-4769-b0d8-643a34903114,73bc15f8-8c5e-425e-9c52-f39fb776cca5,b59ff3cc-a820-4e78-9896-c7c41250a083,impression,,2025-07-15T21:09:43Z
aad0cfb8-3486-47f5-a565-86bf952d8323,2b0cb066-1d09-4ca5-943a-a96a27237893,fd59a461-c7ea-432a-b390-4eb924268613,c09ab6d3-7654-4105-abb1-3f20f4951e70,impression,,2025-08-01T12:48:53Z
31a01bab-99af-4121-a3a3-d956a903a802,a2f5d537-da90-43e8-8159-ab18f671710e,9f114cbc-44bf-4ced-99c3-df425436c674,b135f4b5-11cf-47f9-a5e7-6267c00f5b76,bookmark,,2025-06-15T21:57:19Z
82a54d37-da27-49be-8706-54fd8063538f,ae2d8458-66dd-4721-ac12-086ab454538b,5df91105-c1d9-4906-be93-6fa46c52e201,d21f5b46-f720-4810-ab6b-d04af9d152e5,view_class,,2025-06-09T09:53:01Z
99b8a061-498d-4cd7-a764-f423b21dbac2,ed279a22-5fd3-4769-b0d8-643a34903114,9f114cbc-44bf-4ced-99c3-df425436c674,cefe2eb2-85dc-44e3-b2b3-d24ba581e630,view_class,,2025-06-16T06:26:30Z
291397c0-72a0-4b4d-b65e-1f0d035e14ee,18959b58-73bf-4c49-aac7-25cb66e8f4d2,40224c4f-2328-4e79-a214-742e8e4bf6ca,67e38fd2-1c08-4470-a1b1-1f7421bd5ffb,view_class,,2025-09-13T06:16:08Z
3ebc0181-fa5e-429b-9b07-e25080512d5a,29af0c45-b450-4d38-a7a5-4fe93e1d8644,dddd3067-ce68-4043-a1c0-52122dd8d8e6,4e793846-81a3-476d-bdf7-00b1e7ada941,bookmark,,2025-09-06T01:52:47Z
bb658a56-7d58-4a72-84a9-a43a8d19fc2a,,14ca1f44-2c3c-4734-9682-e44819dae09a,bbd81f1d-362c-4d6b-b9a8-667669e71706,view_class,,2025-07-26T06:38:13Z
499efd05-401a-4ec2-b3e2-614cf1798849,1450f789-4f0b-4d1b-9699-58f2d42a9484,432d43d6-459d-4c5f-9a9d-ca9290c7ff42,fa579cd1-1e7d-4cc3-9643-c390d2b79490,click,,2025-06-19T15:42:29Z
a64f6af8-ff34-4c6e-8bfe-53792d061b69,8602ad57-2efa-474b-b5f7-679644a167ac,8c9151c2-e357-44df-89b7-c0da11b87c94,586139a3-6837-4906-8af7-c843dfd559f0,view_tutor,,2025-08-26T10:52:31Z
349f11fb-f476-4d1b-bebd-3229b365c6e1,a8fcda6a-442e-4e0a-92b0-5ad99d1cc0e4,7f7f20ef-559b-4d48-a055-f42d669237f2,556b24b9-e131-48cb-8c05-003bfb89d3b5,click,,2025-08-11T20:06:10Z
6f0a31b6-07c8-44b0-b9cf-a4378cdfe67f,7f087c63-bd8a-4667-b5e5-028ea01dab36,f010eed1-e3ed-4dc4-967b-bbf5ad2650b2,a21026fc-66ae-4f2a-b9ab-7b02fd270962,bookmark,,2025-05-30T11:54:37Z
05d9c9af-4079-4831-a595-07179c076c39,59298ae6-7d38-4679-95a7-c78e71b82ed5,46f7959f-7f4c-46fd-9764-a7b45f5dd7ab,f32ebf35-862a-4edc-a9a9-92f15b1cd140,enrol,,2025-09-13T12:21:07Z
adac4567-6d43-4068-91c4-132aa064aa34,5c12034b-ec3e-4ea0-bd61-9be6972d008c,870776b4-560a-4893-b7ba-df67a3d424ef,0d17aa13-5235-47c8-9d13-53c6c6b6bcd3,search,science ol,2025-06-28T00:41:07Z
2c8527b7-40f7-4ff3-b1a5-8f603762f149,9be04687-678c-4908-bb34-72f3501b95e0,8c74329e-cddc-4941-aacc-2fb1f327b77f,9b6da85e-55a7-4fe8-ae81-0ac8500289ee,bookmark,,2025-06-23T19:01:53Z
bbdffd3e-74c1-4eaf-a380-629238236e8a,e8839537-e916-46a0-8005-f70f3c6c834e,7807e966-d47f-4f48-901c-19682c5a3725,9f093465-54d8-4a2c-bd69-48b3a626bb35,impression,,2025-09-03T09:32:34Z
70b3abc2-2b11-4e58-afb9-060bea950df9,ff2abe9e-dff2-4335-8b1a-cd12fd906a40,2b90f44d-05ec-4eda-bcf9-f58051ac2b9f,2af56f1a-b9fa-4601-9ebf-7c3385a5341a,click,,2025-08-19T22:19:00Z
40ae8427-6766-4a38-b50f-3bef5eca58f4,4b3bb13f-e465-4412-a928-e27d374e2c32,48ac07a9-ed25-4968-a328-9aed94c32307,5c5066f4-258a-4994-8edf-0847d1b7ff3e,impression,,2025-05-27T14:35:47Z
80f60928-af33-4095-8809-5dfb79c1204d,0815d764-4e77-4502-9aa9-53100187f2da,8ecfcbfa-07c7-4e7b-9375-ae2a25020d71,6346e76f-6ca0-47c5-ac93-a9ec76e9efb4,impression,,2025-07-31T23:15:02Z
6b032c6d-3e87-4c9d-b46d-fa3cd09d924d,78f3b988-da60-4f7c-8bee-d68bdf8aec9e,5db5011a-4529-4103-a07f-696097e0d164,46fe9d8a-ed12-4891-bf37-f40cedfd1f6d,impression,,2025-08-05T06:54:08Z
c714bb5f-49d4-4975-b336-b6205bca4538,424ee7ae-c3f8-4f9b-ae31-f1597378465c,712eb715-f151-42b0-b511-8e9784c4cbc5,d412c54c-1b72-49c4-aeaf-0ba2b38d9b74,enrol,,2025-08-03T04:57:03Z
550037f6-133f-4308-816b-ac8f642f2b1f,6f164aa0-2221-4264-832a-7ec245c4d0eb,011d7c91-601c-490b-8746-3add2378fa9f,cd6138cb-b656-4497-b898-17f2a0214a81,view_tutor,,2025-08-25T01:17:55Z
9b4b0992-3a7b-4bba-80b0-ae6622d87cb7,427590ab-a655-4cd4-8bd9-897ee2c7718b,c5b1bfe3-9cec-4a25-a07c-2165b4f6810d,639a58ab-5c3c-49a2-8423-f21222b8bdc0,impression,,2025-07-25T08:43:53Z
81180326-2488-44e5-9cf7-8c8b62b234c1,,981d4bf6-c443-419c-b973-1ba7890fcbae,7e57cdf7-cac0-4557-ad08-262b1cc68d00,click,,2025-09-13T18:44:07Z
c47501e9-f9a2-4c8a-ae2a-4779eaec0901,,9f114cbc-44bf-4ced-99c3-df425436c674,cefe2eb2-85dc-44e3-b2b3-d24ba581e630,search,english colombo,2025-08-07T23:03:16Z
78973ec2-4517-48c5-bb94-ed0c2448743d,4e77e094-cc59-4757-910c-f39d10835fd8,d5021962-995f-4694-9148-9daa1f921ac8,f75c9e79-df66-4b35-b983-62722b34accf,impression,,2025-06-27T23:07:48Z
5fc33499-bbd4-4a69-a7f0-e79aab9363b9,9a4b09da-b1fb-4944-98c6-0d8eb3968140,6e2c8b16-7257-410a-a87c-e657d1a0d3a1,d5235af1-35d1-46ff-ac59-e5fade0e765e,click,,2025-08-22T01:19:18Z
ba1b77d4-8c6d-4662-9f48-21dd7225fc0f,99888140-cd53-4cfc-b534-b2578f2f2489,a88fb5bf-4a2f-43fc-97f3-1c6e5107fd8a,49eae86d-41f9-46ec-9083-9e01f20425aa,click,,2025-07-03T08:43:39Z
293e4283-1f89-40a7-9f76-5a11f53819f2,a2662709-36e3-4084-8d11-27dd634b4f99,7c387a75-d192-4057-90f5-3a97c817df5c,5269b8e8-bc73-4c44-b699-43f1e7cf8a96,search,tutor near me,2025-09-06T16:34:01Z
7f9a992d-7bfe-42cb-8c08-7cb1e50db695,66aa02f9-fac7-4311-b78d-77ce4fb5ea50,092b46e6-3c54-4d2c-a45d-4cc6e70e115d,155bdf29-577b-4bb4-8dc1-ca7453ede4d8,view_class,,2025-07-07T04:55:55Z
ace1e6b8-086f-4c6b-8f49-e9360a3f3b88,08fc9867-ad1b-414e-995a-c6d8579bbeda,ad615e2a-337e-4a7d-b8f9-1c1f9520f27b,924e4540-a0c4-48b3-9de6-3cb88c4827fd,enrol,,2025-08-14T02:40:45Z
a7765392-95f6-4712-a788-f2356c3fca59,dfbe0ccc-4dde-436e-8950-bfa796e858dd,97da5916-30ed-4e39-9c4b-1a64769ce5f1,c054ca63-11ef-4090-8300-8c4d805bff28,view_class,,2025-08-12T00:36:08Z
1ebcd9b4-cce7-49d6-b968-f76407d29cff,bd5d8723-ff18-47fe-b532-e075ab54f979,4e16cf8e-ac4a-454a-93fb-5bdc3e808b43,a959d1a6-95d2-4f7a-8d5c-eed7687d7111,impression,,2025-08-11T21:36:24Z
6687fe1b-839d-44c0-970c-26559ef11dd5,d9a7469e-a94c-4d96-b3f1-b74e2f501c03,85d6c5dd-7047-4f37-ae35-2d97607f7e08,d5709f58-73fa-49e5-a11b-4cbfcb692f4c,search,physics al,2025-09-04T13:31:04Z
523d108f-fcf7-4a28-9e0d-d8c2101d145d,,b39a5694-131a-44d5-b962-29a9380edbd2,0c2354a3-7c04-4e41-99f2-291c5f88f5b0,enrol,,2025-09-11T13:03:48Z
0ce408fb-5c0a-44c7-bffb-ee109d07c175,dd1f49a1-c063-434e-b0a9-fa48e82a77c8,4e16cf8e-ac4a-454a-93fb-5bdc3e808b43,c9bb3789-294b-433a-9b45-6ee4e3283838,view_class,,2025-07-12T11:24:07Z
b762a5e3-d2ab-4172-a260-73a97bb0d47a,2310489b-e763-4c03-a70e-decabd8d68fb,b0559ea1-e85f-4bdb-9146-6e651c38ca3b,c63e8370-5be4-41df-93ca-85afbd522036,click,,2025-08-25T10:58:47Z
82c19e41-abac-4a8a-bdd0-f6af73113bbe,30fe1351-594e-497d-9108-9e60c18d2fff,dddd3067-ce68-4043-a1c0-52122dd8d8e6,a75379bb-ac68-490c-a1d1-5690faf7b70d,impression,,2025-08-21T10:01:53Z
f2f07361-fead-4239-a4db-f2ed63edd09f,9e755a94-b002-4d69-a761-fe0ddbbfc71b,ff5d149d-be95-42b5-bcc9-681503503ebc,f60585ba-5e59-443e-be02-1fd32022f9f5,view_class,,2025-06-07T06:03:35Z
8ee88f92-3ccb-41a1-8060-d7eec0e82d5c,90881e5e-5a18-4b63-9906-c25267caf848,870776b4-560a-4893-b7ba-df67a3d424ef,c3973842-1df1-4b35-93b6-2f63d12513ed,impression,,2025-06-02T10:17:15Z
f055e8da-facd-45dc-a10c-dbd4cd2bdee8,14445b93-f36f-4b37-947e-1643d630dafa,fe83c5fe-91dc-48f4-9334-ce567299e235,062526ae-20af-4ced-b0da-205cf9291ff1,view_class,,2025-06-30T12:13:53Z
7236b163-3ac0-4756-9322-ad3d5373664d,8cb5074c-c26f-48f1-9750-03f00eadd79b,a0a119ab-407c-4289-91c8-bea00ac06305,cf233616-c959-4375-95ab-65f9afc1d49e,search,math grade 10,2025-06-10T14:44:03Z
eb4fc44b-8280-4b04-8872-03016777cf17,,7c387a75-d192-4057-90f5-3a97c817df5c,0590dd3f-0259-477e-b629-d0a78525a942,impression,,2025-08-26T08:37:49Z
5701886a-22da-4d8a-958b-3098dd2f8658,48dfb7b9-9492-48d5-b096-e379931c0abe,fd59a461-c7ea-432a-b390-4eb924268613,779e0c73-e918-4bc3-86ea-f185d29bad04,search,science ol,2025-08-29T07:00:31Z
f9e48290-7506-4e6c-ad14-6a7233b3b74f,3ed38ed4-1698-4e89-9733-14dabb08bb7a,66ee8817-f69b-449d-ad24-efc7a3043a08,5f93dcb3-4088-4d2d-928f-b15a4682db46,view_class,,2025-05-28T14:34:20Z
610fb274-0d78-4fef-919b-8e6029318302,eb19d210-a287-42ae-9b5a-5115c0bd2bb4,4e16cf8e-ac4a-454a-93fb-5bdc3e808b43,a1cca7b5-596c-47ed-ae13-f7be1e076209,click,,2025-07-03T17:07:12Z
3ee185dd-b028-40da-9405-a7e968f21892,,84fac3af-885f-4fe4-820a-7f1c1fadf3bf,dddf82da-b588-4e9e-9f9c-00fc834b6698,click,,2025-07-11T23:59:59Z
de9ab5ee-e67c-4d8a-a1bd-9bdcc53549c4,a7790c66-f226-45a9-a353-f7dcec829163,2f48084b-0ab2-4bbd-8676-25410d30463b,6e9d8302-a39b-4eae-9556-6663a93c99fe,view_class,,2025-05-26T19:33:02Z
f246045f-6e08-4b7e-b313-b068b2c986e3,8b70478a-c0c3-49cd-8208-1f5768dd5327,b5f2ee03-d29c-4511-bd97-e7f8c7de3e5f,a32ada7f-b861-4d6c-84cb-8a09d8753663,impression,,2025-07-10T03:16:23Z
af273d0f-d308-4b64-995d-af56e85ff393,2352a200-9988-47a4-89a2-fd7f1aa32ca0,8ecfcbfa-07c7-4e7b-9375-ae2a25020d71,9ecb6592-c40f-4aa3-8240-b14ef1e0b18d,enrol,,2025-08-14T09:25:51Z
524992df-cb4a-4729-b604-cbf0216a87a5,7c9c4e6d-96e9-4894-9efb-9cc25a88b718,ff5d149d-be95-42b5-bcc9-681503503ebc,f60585ba-5e59-443e-be02-1fd32022f9f5,impression,,2025-08-19T21:36:35Z
0fda4abb-e4ce-4ec3-87b5-4ef2239defae,939375ad-e3e4-4eea-ae03-6997a982158c,46f7959f-7f4c-46fd-9764-a7b45f5dd7ab,f32ebf35-862a-4edc-a9a9-92f15b1cd140,click,,2025-06-14T22:25:34Z
