session_id,class_id,session_date,start_time,end_time,room,is_cancelled,cancel_reason
53e03fd6-833f-4fe1-8fb5-1db636548eb3,c2831acf-53b0-4723-99bb-f72696b4e5bb,2025-09-07,17:00:00,18:30:00,,false,
833dbe83-a9e5-4124-b9a9-4b42a5e41d82,c2831acf-53b0-4723-99bb-f72696b4e5bb,2025-09-14,08:00:00,09:30:00,,false,
907d8353-af68-4895-81cf-c83ad2bac252,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-08-03,15:00:00,16:30:00,,false,
8baa4bc1-0224-4b95-827a-0e122705e67d,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-08-10,17:00:00,18:30:00,,false,
9d79f1b5-bcbe-4d46-9496-184c5bc461e6,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-08-17,17:00:00,18:30:00,,false,
9881b478-7d07-41c8-8aaa-244ec86f6fdf,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-08-24,08:00:00,09:30:00,,false,
926f3339-8e55-47c5-8dd4-0bebaefa6299,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-08-31,15:00:00,16:30:00,,false,
c988d695-2058-4a8b-9354-be8c76fb8102,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-09-07,08:00:00,09:30:00,,false,
a33cda59-d8b1-4bc6-8728-0b81016a04cf,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-09-14,15:00:00,16:30:00,,false,
8bac1b7c-56b5-4975-b50e-c53f6c5ec9ac,06e547a5-59df-44e0-ba0d-2b3e28d348cd,2025-09-21,08:00:00,09:30:00,,false,
32346b93-401a-4468-b337-8aafbfd1ce02,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-08-03,15:00:00,16:30:00,,false,
59749c05-eb0d-4bb7-9581-a6a082836807,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-08-10,08:00:00,09:30:00,,false,
2b07ba75-d12a-4100-9645-491ca9fe3472,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-08-17,17:00:00,18:30:00,,false,
cdf1183c-9622-473c-a0a1-89bafec01d3b,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-08-24,08:00:00,09:30:00,,true,Tutor unavailable
bfe5d888-a6b4-42cb-a616-15bd28522317,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-08-31,08:00:00,09:30:00,,false,
0510325a-124f-4ec0-97e6-01399e2060ab,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-09-07,08:00:00,09:30:00,,false,
f1664f7d-78a6-4f3f-9dd1-7a257e5846da,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-09-14,08:00:00,09:30:00,,false,
90108c71-6f7f-4ec8-85ea-0c5fd053d5b7,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-09-21,08:00:00,09:30:00,,false,
a09e638f-9dad-4e35-8891-fc3544bdad8d,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-09-28,10:00:00,11:30:00,,false,
87e27a73-70c8-4296-8388-8e2e4452829f,5225f5cc-9522-40df-99cc-9bf6da71c260,2025-10-05,10:00:00,11:30:00,,false,
bd86df6b-450c-4ca3-9a4e-52260b78cb7b,835c9d59-e96e-4897-9c45-850a2cb1ee84,2025-08-02,10:00:00,11:30:00,Room-1,false,
b125d16d-52ba-4832-98c1-885f771d8d54,835c9d59-e96e-4897-9c45-850a2cb1ee84,2025-08-09,13:00:00,14:30:00,Room-5,true,Tutor unavailable
16d5d3ee-f843-4080-9fc0-d15246e7101f,835c9d59-e96e-4897-9c45-850a2cb1ee84,2025-08-16,17:00:00,18:30:00,Room-5,false,
4773aaa5-70ed-4b5d-9dd4-75f3d68dafb8,835c9d59-e96e-4897-9c45-850a2cb1ee84,2025-08-23,15:00:00,16:30:00,Room-3,false,
d4a452b3-f307-4406-8a6a-ef44d4bffeb1,835c9d59-e96e-4897-9c45-850a2cb1ee84,2025-08-30,15:00:00,16:30:00,Room-3,false,
7827e2a7-9b9a-4bb2-a7ee-5ce4d33da2b2,835c9d59-e96e-4897-9c45-850a2cb1ee84,2025-09-06,08:00:00,09:30:00,Room-9,false,
def4ccdc-bcd4-41c1-96d4-c04800f4a6cd,835c9d59-e96e-4897-9c45-850a2cb1ee84,2025-09-13,15:00:00,16:30:00,Room-8,false,
dee7572f-d562-4126-a696-cbfc53f9810e,998b68d8-00b3-434e-96dc-58726a0ead41,2025-08-05,19:30:00,21:00:00,Room-10,false,
80465992-2e3e-49f6-863c-8b436c0eb6d7,998b68d8-00b3-434e-96dc-58726a0ead41,2025-08-12,18:00:00,19:30:00,Room-1,false,
93c9e38e-4398-4038-bdc1-e646ed4f0ef6,998b68d8-00b3-434e-96dc-58726a0ead41,2025-08-19,19:30:00,21:00:00,Room-9,false,
f14f563c-fbad-48fe-aae1-e661ea8f00b8,998b68d8-00b3-434e-96dc-58726a0ead41,2025-08-26,16:00:00,17:30:00,Room-4,false,
538a10a7-444d-4a16-9a00-d2ceedc8df16,998b68d8-00b3-434e-96dc-58726a0ead41,2025-09-02,16:00:00,17:30:00,Room-6,false,
4c293862-d3b1-4b94-9837-de65800d3ced,998b68d8-00b3-434e-96dc-58726a0ead41,2025-09-09,16:00:00,17:30:00,Room-6,false,
2bbae9ca-4839-4af1-b9f2-ac0f20186e7b,998b68d8-00b3-434e-96dc-58726a0ead41,2025-09-16,16:00:00,17:30:00,Room-8,false,
0b138ad0-bd92-4377-83bd-95e90687456c,a766af59-6ad2-4a57-819e-aec0f8d97340,2025-07-31,16:00:00,17:30:00,,false,
ca276c50-972a-49da-8759-9b719e8c0252,a766af59-6ad2-4a57-819e-aec0f8d97340,2025-08-07,19:30:00,21:00:00,,false,
fd07e29b-a9bd-4318-a114-32bffb32bf22,a766af59-6ad2-4a57-819e-aec0f8d97340,2025-08-14,16:00:00,17:30:00,,true,Tutor unavailable
8b86a13d-8c1f-4848-8770-55e5ea9f23e0,a766af59-6ad2-4a57-819e-aec0f8d97340,2025-08-21,18:00:00,19:30:00,,false,
b0929f93-e460-4396-a532-878fb362592e,a766af59-6ad2-4a57-819e-aec0f8d97340,2025-08-28,19:30:00,21:00:00,,false,
92118e62-a757-44f1-8e64-c2ce4ba353bf,a766af59-6ad2-4a57-819e-aec0f8d97340,2025-09-04,18:00:00,19:30:00,,false,
8606c71f-7851-47aa-949c-bbb64ec35a4a,a766af59-6ad2-4a57-819e-aec0f8d97340,2025-09-11,18:00:00,19:30:00,,false,
a466a724-967a-42cb-aba4-f55cb5503269,3bd8ce68-aa47-48c0-b134-06010c9c68e0,2025-07-31,19:30:00,21:00:00,,false,
d995dab5-9a81-4fb7-a4d2-9102dba5415e,3bd8ce68-aa47-48c0-b134-06010c9c68e0,2025-08-07,18:00:00,19:30:00,,false,
529086f7-2b74-487d-a7f1-b9b7e4c71327,3bd8ce68-aa47-48c0-b134-06010c9c68e0,2025-08-14,16:00:00,17:30:00,,false,
159ab18f-3aa6-40da-9bca-13983c6ea7c4,3bd8ce68-aa47-48c0-b134-06010c9c68e0,2025-08-21,16:00:00,17:30:00,,false,
4f1d3966-028d-43cc-a5f1-7ea91044e4fc,3bd8ce68-aa47-48c0-b134-06010c9c68e0,2025-08-28,18:00:00,19:30:00,,false,
b6e1da2c-1e44-47f0-b768-21050019b5f2,3bd8ce68-aa47-48c0-b134-06010c9c68e0,2025-09-04,16:00:00,17:30:00,,false,
419ab612-5413-414b-949d-ff75b4aef27b,3bd8ce68-aa47-48c0-b134-06010c9c68e0,2025-09-11,16:00:00,17:30:00,,false,
54e4fed7-b004-49f9-bdc6-83c50461e639,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-08-02,08:00:00,09:30:00,,false,
f9a49e25-1bd4-4f11-b903-4c9e25f852ca,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-08-09,08:00:00,09:30:00,,false,
d5a5d294-6d49-4756-a110-8dfed7c103f2,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-08-16,15:00:00,16:30:00,,false,
7fb44263-9eb3-4f2c-945c-f1f5320dae7a,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-08-23,10:00:00,11:30:00,,false,
29164f77-1296-4238-bc70-3d54c861991e,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-08-30,10:00:00,11:30:00,,false,
f7995b0f-10fb-413a-9788-efdbb9fdadcd,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-09-06,17:00:00,18:30:00,,false,
be658de8-6d24-4137-b9c6-f54e8cd0f9b4,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-09-13,08:00:00,09:30:00,,false,
c66f1ea4-13a1-42d2-b139-eaac234b9caf,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-09-20,17:00:00,18:30:00,,false,
3a5347de-e0ca-407e-bca9-b4e6454f1522,a32ada7f-b861-4d6c-84cb-8a09d8753663,2025-09-27,10:00:00,11:30:00,,false,
100ffa46-b9fd-4df5-8432-bf2adcc5f6ae,b708478f-e922-4024-9ae6-544bd16eac6e,2025-08-02,15:00:00,16:30:00,,false,
b417ab4b-be3e-4e9b-8dd9-ec15588f727e,b708478f-e922-4024-9ae6-544bd16eac6e,2025-08-09,17:00:00,18:30:00,,false,
d3b55495-44bb-4e0d-9e0f-ed87cd55e804,b708478f-e922-4024-9ae6-544bd16eac6e,2025-08-16,15:00:00,16:30:00,,false,
63cc6b5b-ae42-42b7-acf6-e4fc9e932329,b708478f-e922-4024-9ae6-544bd16eac6e,2025-08-23,17:00:00,18:30:00,,false,
a35caf95-fb64-4dec-b989-6e8a44d001a1,b708478f-e922-4024-9ae6-544bd16eac6e,2025-08-30,17:00:00,18:30:00,,false,
9c2f2933-59f1-4b4e-b5e8-c648d60ee25b,b708478f-e922-4024-9ae6-544bd16eac6e,2025-09-06,13:00:00,14:30:00,,false,
c4b1d0a0-804d-4a7d-ad9a-d74a81e09aef,b708478f-e922-4024-9ae6-544bd16eac6e,2025-09-13,10:00:00,11:30:00,,false,
a998ba18-844b-4438-9a34-ef95ed36f962,b708478f-e922-4024-9ae6-544bd16eac6e,2025-09-20,08:00:00,09:30:00,,false,
0042adef-7834-42db-8a20-2e6154000ace,b708478f-e922-4024-9ae6-544bd16eac6e,2025-09-27,17:00:00,18:30:00,,false,
c51bfa20-aae7-4290-aaf8-380e3761bed0,b708478f-e922-4024-9ae6-544bd16eac6e,2025-10-04,15:00:00,16:30:00,,false,
ac0a7eac-f98a-4ec1-82cf-f36046ce5b8c,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-07-31,19:30:00,21:00:00,,false,
ab454673-d019-4c3a-95c5-598e9a3ab3df,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-08-07,18:00:00,19:30:00,,false,
d50b2b96-7e8a-48a7-b041-aa04b8aab95f,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-08-14,19:30:00,21:00:00,,false,
138c4e62-d39b-4410-bc8c-4b66352c228c,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-08-21,16:00:00,17:30:00,,false,
d5bd6ce6-3be0-4a2c-a93a-6c4d2ac62d75,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-08-28,18:00:00,19:30:00,,false,
55e9adcd-27f0-47fe-838a-19443cc0ace6,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-09-04,19:30:00,21:00:00,,false,
6803a316-874a-460b-9fdf-73dfa4a7e357,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-09-11,16:00:00,17:30:00,,false,
c555d250-095a-4a7c-8081-360678085c20,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-09-18,19:30:00,21:00:00,,false,
bf4641c0-f448-4af2-a0e2-089206f0ccf8,e93a4e69-7346-4f61-ae3b-b01f6b510386,2025-09-25,19:30:00,21:00:00,,false,
c659aacf-cb39-4852-8638-167664afa417,2af56f1a-b9fa-4601-9ebf-7c3385a5341a,2025-08-04,18:00:00,19:30:00,,false,
7cde3400-e61a-406a-ab0c-2c7cca2915f5,2af56f1a-b9fa-4601-9ebf-7c3385a5341a,2025-08-11,16:00:00,17:30:00,,false,
4059971d-4b0e-4869-adf3-e4010c295f56,2af56f1a-b9fa-4601-9ebf-7c3385a5341a,2025-08-18,19:30:00,21:00:00,,false,
f3e14140-75b0-40e0-95e6-cd231dd98901,2af56f1a-b9fa-4601-9ebf-7c3385a5341a,2025-08-25,19:30:00,21:00:00,,false,
9b2ca476-c11f-44a5-82d0-ff1c5ef9cac1,2af56f1a-b9fa-4601-9ebf-7c3385a5341a,2025-09-08,16:00:00,17:30:00,,false,
a9f79246-d31c-48f9-9f71-c6840d890dd3,2af56f1a-b9fa-4601-9ebf-7c3385a5341a,2025-09-15,18:00:00,19:30:00,,false,
11ca3671-8bc9-44e7-894e-6c12ea2618ba,0949635f-3aeb-482b-8673-c9514f7ef217,2025-08-01,19:30:00,21:00:00,,false,
2e953723-c26a-4742-993e-ad930769d0b8,0949635f-3aeb-482b-8673-c9514f7ef217,2025-08-08,16:00:00,17:30:00,,false,
cb813e99-6f61-4045-be7f-59b385c0c4b7,0949635f-3aeb-482b-8673-c9514f7ef217,2025-08-15,19:30:00,21:00:00,,false,
892fd4f3-5a7a-4d24-83be-d7a2eda54bf2,0949635f-3aeb-482b-8673-c9514f7ef217,2025-08-22,16:00:00,17:30:00,,false,
5c4db480-48f3-462c-a119-c6228560fa7f,0949635f-3aeb-482b-8673-c9514f7ef217,2025-08-29,16:00:00,17:30:00,,false,
e4d34607-b681-4c1e-8a55-7131f66cb156,0949635f-3aeb-482b-8673-c9514f7ef217,2025-09-05,16:00:00,17:30:00,,false,
cc4a201c-5112-416e-815e-803d4eb7d806,0949635f-3aeb-482b-8673-c9514f7ef217,2025-09-12,19:30:00,21:00:00,,false,
cc3e570e-1669-484b-a2cb-92a3a5102201,0949635f-3aeb-482b-8673-c9514f7ef217,2025-09-19,19:30:00,21:00:00,,false,
254a6917-ade0-4716-b245-83c6b94a8efe,0949635f-3aeb-482b-8673-c9514f7ef217,2025-09-26,19:30:00,21:00:00,,false,
74ffe9c8-a297-4a25-89ea-16516b2cdbcc,25877bf1-80e1-4662-aee8-08be8c67794e,2025-08-01,19:30:00,21:00:00,Room-3,false,
8dedf3ae-eada-4cc0-afbc-bd5726af0e4f,25877bf1-80e1-4662-aee8-08be8c67794e,2025-08-08,18:00:00,19:30:00,Room-10,false,
b7e58858-1137-4911-b9c8-f4f3002adead,25877bf1-80e1-4662-aee8-08be8c67794e,2025-08-15,16:00:00,17:30:00,Room-2,false,
ff43ba6d-0f38-41c4-9e14-c1039861780a,25877bf1-80e1-4662-aee8-08be8c67794e,2025-08-22,19:30:00,21:00:00,Room-9,false,
598d0e34-2a60-4015-ac54-cc1359449be7,25877bf1-80e1-4662-aee8-08be8c67794e,2025-08-29,16:00:00,17:30:00,Room-8,false,
f74a2cd5-8fd3-4bae-8c92-9fdd873f53e4,25877bf1-80e1-4662-aee8-08be8c67794e,2025-09-05,16:00:00,17:30:00,Room-9,false,
717d5e84-a040-4a0a-bcff-8f94a063a49f,25877bf1-80e1-4662-aee8-08be8c67794e,2025-09-12,18:00:00,19:30:00,Room-4,false,
48e7716d-62e9-4909-9cef-37e100eab14a,25877bf1-80e1-4662-aee8-08be8c67794e,2025-09-19,16:00:00,17:30:00,Room-1,false,
ace032fc-6398-4bd2-a2ff-b91f2eca2150,25877bf1-80e1-4662-aee8-08be8c67794e,2025-09-26,18:00:00,19:30:00,Room-7,false,
75851020-d960-4ae2-82ee-3435f39b73bb,25877bf1-80e1-4662-aee8-08be8c67794e,2025-10-03,16:00:00,17:30:00,Room-8,false,
1ed467ef-3b00-4de1-a2e3-657c78d28352,bc8c02e0-c247-404e-8b0e-902cc718ceec,2025-07-31,19:30:00,21:00:00,,false,
e83ee10c-3d44-4952-99f4-2357cd4b6509,bc8c02e0-c247-404e-8b0e-902cc718ceec,2025-08-07,19:30:00,21:00:00,,false,
ba8c72c7-c584-4928-a2e8-49c71d003b51,bc8c02e0-c247-404e-8b0e-902cc718ceec,2025-08-14,18:00:00,19:30:00,,false,
66578b42-5caa-4926-b23f-09e54e2d8d87,bc8c02e0-c247-404e-8b0e-902cc718ceec,2025-08-21,16:00:00,17:30:00,,false,
0b0e6c2d-a6e4-4114-96f8-faaf7183aac3,bc8c02e0-c247-404e-8b0e-902cc718ceec,2025-08-28,16:00:00,17:30:00,,false,
e919a84f-2a07-4eac-8484-8800d72c8819,bc8c02e0-c247-404e-8b0e-902cc718ceec,2025-09-04,16:00:00,17:30:00,,false,
1bedf49b-3d69-4a02-93bd-a0d36d6f7f59,bc8c02e0-c247-404e-8b0e-902cc718ceec,2025-09-11,18:00:00,19:30:00,,false,
62d2c235-e6b0-4640-92ba-7583ae052d61,2d576707-5285-4a93-b944-bfadd04df691,2025-07-31,16:00:00,17:30:00,,false,
a8456c28-7c8b-488f-bd97-c4b37e4bf593,2d576707-5285-4a93-b944-bfadd04df691,2025-08-07,16:00:00,17:30:00,,false,
617d9163-886b-44db-9520-21e99addd785,2d576707-5285-4a93-b944-bfadd04df691,2025-08-14,18:00:00,19:30:00,,false,
2c98ed51-b74b-4452-8e1c-d847d2059c5e,2d576707-5285-4a93-b944-bfadd04df691,2025-08-21,18:00:00,19:30:00,,false,
4dfb5ea9-6c4c-4755-a8b4-61933b54079a,2d576707-5285-4a93-b944-bfadd04df691,2025-08-28,18:00:00,19:30:00,,false,
49b160ed-55bb-4809-b4db-75c8c4a2fb9b,2d576707-5285-4a93-b944-bfadd04df691,2025-09-04,19:30:00,21:00:00,,false,
1e5143a1-2cd7-4a5c-a29f-28256b8caeb6,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-08-04,16:00:00,17:30:00,Room-3,false,
c4d03533-09a8-40eb-9c7d-8e75672c0d02,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-08-11,16:00:00,17:30:00,Room-6,false,
80dfc399-e216-4eec-984a-9e080dff20d1,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-08-18,18:00:00,19:30:00,Room-3,false,
ea2447ae-53ca-448c-8d2a-60fe2201221b,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-08-25,18:00:00,19:30:00,Room-10,false,
3baf862b-b6bc-4600-a15a-d1d640ef8ffa,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-09-01,18:00:00,19:30:00,Room-10,false,
12ab00fe-0fde-4356-b677-fdf8ee6030d9,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-09-08,16:00:00,17:30:00,Room-3,false,
25fa0da0-d079-4a1e-83f0-7a02ccc345b1,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-09-15,19:30:00,21:00:00,Room-5,false,
2d60c3d7-f691-4c8a-b9df-2c41f7366021,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-09-22,16:00:00,17:30:00,Room-4,false,
aee48aef-cef8-4976-93c7-66b6385125ae,f0e2a09d-e03d-42ca-ab05-d1327fdab02f,2025-09-29,16:00:00,17:30:00,Room-6,false,
f4b328c0-acc7-4e6d-8725-b7127b08b2f5,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-08-25,18:00:00,19:30:00,Room-3,false,
d759dd43-f256-4260-a054-6185e1d3bd86,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-09-01,18:00:00,19:30:00,Room-3,false,
17645885-83f3-4a9a-a50e-d7981759300e,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-09-08,18:00:00,19:30:00,Room-10,false,
97857100-ed5c-41dd-b1b9-31c7b3e9a32b,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-09-22,19:30:00,21:00:00,Room-10,false,
ab45b15e-8cdb-4c9a-a3a0-c5cf2cfe7fed,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-09-29,16:00:00,17:30:00,Room-4,false,
79095dcc-1474-4c20-9bbe-af8eaace8cbd,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-10-06,16:00:00,17:30:00,Room-9,false,
5f7fafab-20bc-4018-a518-8b16ec45d36b,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-10-13,18:00:00,19:30:00,Room-1,false,
af181fef-601e-4241-a401-29a7bec4fec9,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-10-20,19:30:00,21:00:00,Room-5,false,
ba2f4c3d-92b5-4555-bbfd-5e512e29402e,c150aa10-49b1-45e9-bab0-82d06dead91c,2025-10-27,19:30:00,21:00:00,Room-6,true,Tutor unavailable
c6d59cd1-9352-4bd1-ae8d-83429863f9e0,bbf01a71-03ad-4304-911c-6febba4ce134,2025-08-03,13:00:00,14:30:00,,false,
d97b9ae3-a1cc-4761-963a-ea5b3a2c0e42,bbf01a71-03ad-4304-911c-6febba4ce134,2025-08-17,13:00:00,14:30:00,,false,
d6166536-fadb-4d70-9fa4-cc9146d4ad1f,bbf01a71-03ad-4304-911c-6febba4ce134,2025-09-07,08:00:00,09:30:00,,false,
2e4b83c8-6fd7-49b0-9ecd-6a7b45ede62a,bbf01a71-03ad-4304-911c-6febba4ce134,2025-09-14,15:00:00,16:30:00,,false,
a0f48f59-daa3-4641-be4d-8405f5fe87e7,bbf01a71-03ad-4304-911c-6febba4ce134,2025-09-21,17:00:00,18:30:00,,false,
2dd14f81-1c6f-4fac-b6b6-985d16277875,bbf01a71-03ad-4304-911c-6febba4ce134,2025-09-28,17:00:00,18:30:00,,false,
620600dd-5ebe-4538-a34a-aeb951e5b1a4,bbf01a71-03ad-4304-911c-6febba4ce134,2025-10-05,08:00:00,09:30:00,,false,
70c51b4c-0da0-493c-bc5f-6be423498095,bbf01a71-03ad-4304-911c-6febba4ce134,2025-10-12,10:00:00,11:30:00,,false,
4560c706-406b-4b32-a311-b2b50e030388,59b3a818-c719-4236-bdd6-d1527ce24b8b,2025-08-06,18:00:00,19:30:00,,false,
c92a7cf2-40ac-49b2-9d94-b0385582fb94,59b3a818-c719-4236-bdd6-d1527ce24b8b,2025-08-13,18:00:00,19:30:00,,false,
f0bd7063-3ad0-4823-bfd0-44d49a3814e7,59b3a818-c719-4236-bdd6-d1527ce24b8b,2025-08-20,19:30:00,21:00:00,,false,
a6170eb4-54dc-4b9e-b8cf-3be3961f6ff7,59b3a818-c719-4236-bdd6-d1527ce24b8b,2025-08-27,16:00:00,17:30:00,,false,
5bb69a4f-e2c6-4055-9492-a90c95512821,59b3a818-c719-4236-bdd6-d1527ce24b8b,2025-09-03,19:30:00,21:00:00,,false,
83311abe-f345-4f96-b34a-a31449098825,59b3a818-c719-4236-bdd6-d1527ce24b8b,2025-09-10,16:00:00,17:30:00,,false,
5dd81a3d-ae7e-4b6d-a597-2fe7ccb2d24e,59b3a818-c719-4236-bdd6-d1527ce24b8b,2025-09-17,18:00:00,19:30:00,,false,
c5adb333-da57-4f18-9c4c-27de10eed878,b2048343-67fa-4eb2-bcb0-257ea408af60,2025-08-04,18:00:00,19:30:00,Room-3,false,
471cc273-07a3-4a1a-bf34-31020f4f4957,b2048343-67fa-4eb2-bcb0-257ea408af60,2025-08-11,16:00:00,17:30:00,Room-5,false,
31b454f6-c3c5-4582-9e4e-253081722b1a,b2048343-67fa-4eb2-bcb0-257ea408af60,2025-08-18,16:00:00,17:30:00,Room-1,false,
32df7f73-5ace-4f44-ab65-7c8347caf684,b2048343-67fa-4eb2-bcb0-257ea408af60,2025-08-25,18:00:00,19:30:00,Room-7,false,
d34468d1-ba89-48dd-b405-03729007b620,b2048343-67fa-4eb2-bcb0-257ea408af60,2025-09-01,19:30:00,21:00:00,Room-10,false,
bd1ac0b1-ded2-4ca8-b7bb-224c297eb67e,b2048343-67fa-4eb2-bcb0-257ea408af60,2025-09-08,16:00:00,17:30:00,Room-10,false,
588362ad-2f9f-440c-8fe1-7c7a28cfa854,b2048343-67fa-4eb2-bcb0-257ea408af60,2025-09-15,18:00:00,19:30:00,Room-1,false,
8aa426db-8e15-4bac-9bf2-8036bd2dcc53,cf52c233-8316-4feb-aa4a-a222ad9d2a93,2025-08-05,19:30:00,21:00:00,,false,
e581534d-3082-4a20-8e7e-5c4beebba575,cf52c233-8316-4feb-aa4a-a222ad9d2a93,2025-08-12,18:00:00,19:30:00,,false,
f676df17-1715-431e-81f4-769b312fd0f5,cf52c233-8316-4feb-aa4a-a222ad9d2a93,2025-08-19,18:00:00,19:30:00,,false,
90fa5be1-c814-405e-a351-791637357a81,cf52c233-8316-4feb-aa4a-a222ad9d2a93,2025-08-26,18:00:00,19:30:00,,false,
a3dbfc3e-eb72-4a50-a89f-b166955255b0,cf52c233-8316-4feb-aa4a-a222ad9d2a93,2025-09-02,19:30:00,21:00:00,,false,
7a5316f6-ddd1-424b-ba2b-3172734973d7,cf52c233-8316-4feb-aa4a-a222ad9d2a93,2025-09-09,18:00:00,19:30:00,,false,
49b6dec2-42db-4cf4-8b24-a8ad04e34b88,cf52c233-8316-4feb-aa4a-a222ad9d2a93,2025-09-16,18:00:00,19:30:00,,false,
d3152c83-7dd5-4bb9-8b8f-0b63ef70bc9f,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,2025-07-31,18:00:00,19:30:00,,false,
c0615aa5-40eb-4dab-b262-8bd6bb35558d,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,2025-08-07,19:30:00,21:00:00,,false,
d9d1f808-7475-4395-a5eb-9b70bf79aa07,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,2025-08-14,18:00:00,19:30:00,,false,
49e9e006-d2f9-4fb8-8e39-12bbfed6c493,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,2025-08-21,18:00:00,19:30:00,,false,
30749804-ca65-4dd5-b321-904b87b5f557,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,2025-08-28,19:30:00,21:00:00,,false,
f3240fa4-6db1-46ee-9269-7ebda59559ab,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,2025-09-04,16:00:00,17:30:00,,false,
2bd87b57-3707-4bfe-9959-b29c1de7a655,dfde5f93-fdc8-4fdf-96cf-3e5ea51b2dd2,2025-09-11,19:30:00,21:00:00,,false,
5c5a8eca-d2c5-43c5-8275-9ad407f8fe28,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-08-03,15:00:00,16:30:00,Room-6,true,Weather
2f258911-64c7-4a48-8aa8-c3c3d31ad41b,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-08-10,08:00:00,09:30:00,Room-1,false,
4b1c93f3-0028-4f6a-bb28-68ec7c89d706,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-08-17,13:00:00,14:30:00,Room-4,false,
68f567c0-72c9-49f4-8161-43ea31d2b4fe,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-08-24,08:00:00,09:30:00,Room-4,false,
a744e8cf-4262-4844-8677-52589333a029,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-08-31,08:00:00,09:30:00,Room-6,false,
9185d2b5-a271-448c-bfc9-05f1488c8918,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-09-07,10:00:00,11:30:00,Room-1,false,
ce72de50-bb86-4b0d-84b1-10785f21e96c,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-09-14,08:00:00,09:30:00,Room-9,false,
e9332ff5-5d43-4ff9-9326-dc224fd87e1e,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-09-21,15:00:00,16:30:00,Room-9,false,
735f03f8-f1b5-440c-959b-c04c46ac857c,98a5a549-15eb-4dcb-b47a-f730e61a21cb,2025-09-28,08:00:00,09:30:00,Room-5,false,
